Tarih,TP_MK_ISL_MK
2012-02-29,909975.86
2012-03-01,615183.36
2012-03-02,383787.13
2012-03-04,1078466.362
2012-03-05,587938.22
2012-03-06,721083.75
2012-03-07,566415.1
2012-03-08,779642.15
2012-03-09,439310.77
2012-03-10,630721.29
2012-03-12,770374.22
2012-03-13,753077.41
2012-03-14,1073574.0
2012-03-15,873941.07
2012-03-16,1073248.2
2012-03-19,1012607.71
2012-03-20,801859.08
2012-03-21,845577.87
2012-03-22,873084.63
2012-03-23,854561.961
2012-03-26,844593.876
2012-03-27,970634.334
2012-03-28,969611.095
2012-03-29,701706.667
2012-03-30,860183.209
2012-04-01,628512.98
2012-04-02,838490.46
2012-04-03,1078466.362
2012-04-04,849566.029
2012-04-05,883782.819
2012-04-06,599767.64
2012-04-07,597905.57
2012-04-09,603915.87
2012-04-10,902563.889
2012-04-11,788058.996
2012-04-12,937013.74
2012-04-13,806272.129
2012-04-16,764024.37
2012-04-17,755196.46
2012-04-18,734978.17
2012-04-19,771016.87
2012-04-20,548444.91
2012-04-23,
2012-04-24,649004.67
2012-04-25,781304.24
2012-04-26,825183.14
2012-04-27,710007.53
2012-04-30,616479.92
2012-05-01,
2012-05-02,651168.93
2012-05-03,587938.22
2012-05-04,883782.819
2012-05-06,624511.24
2012-05-07,511068.58
2012-05-08,723004.34
2012-05-09,543922.43
2012-05-10,547746.49
2012-05-11,571897.88
2012-05-12,993248.43
2012-05-14,607721.4
2012-05-15,643497.62
2012-05-16,646005.49
2012-05-17,680909.99
2012-05-18,628535.08
2012-05-21,542166.84
2012-05-22,574812.33
2012-05-23,577089.03
2012-05-24,686620.89
2012-05-25,754881.93
2012-05-28,501468.44
2012-05-29,662789.02
2012-05-30,616271.19
2012-05-31,780932.78
2012-06-01,638497.92
2012-06-02,763320.25
2012-06-03,721083.75
2012-06-04,599767.64
2012-06-05,624511.24
2012-06-06,585755.72
2012-06-07,648920.92
2012-06-08,643724.18
2012-06-09,586181.36
2012-06-11,788211.08
2012-06-12,874809.76
2012-06-13,573621.12
2012-06-14,549180.8
2012-06-15,514019.14
2012-06-18,428356.72
2012-06-19,553491.33
2012-06-20,571929.44
2012-06-21,769306.45
2012-06-22,670196.95
2012-06-25,534747.91
2012-06-26,442426.79
2012-06-27,819334.1
2012-06-28,713617.62
2012-06-29,682007.67
2012-07-02,573473.43
2012-07-03,723330.25
2012-07-04,597905.57
2012-07-05,664933.71
2012-07-06,648920.92
2012-07-08,634557.75
2012-07-09,504154.93
2012-07-10,602377.36
2012-07-11,618222.47
2012-07-12,966736.26
2012-07-13,456236.07
2012-07-16,528653.93
2012-07-17,549903.28
2012-07-18,582296.42
2012-07-19,507243.94
2012-07-20,513168.01
2012-07-23,466784.73
2012-07-24,540234.86
2012-07-25,591405.85
2012-07-26,714874.67
2012-07-27,686977.81
2012-07-30,674022.86
2012-07-31,683193.89
2012-08-01,505614.16
2012-08-02,812596.82
2012-08-03,674338.28
2012-08-05,723004.34
2012-08-06,643724.18
2012-08-07,634557.75
2012-08-08,649551.38
2012-08-09,590277.9
2012-08-10,496969.02
2012-08-11,737560.46
2012-08-13,481853.5
2012-08-14,487848.31
2012-08-15,501046.78
2012-08-16,445291.73
2012-08-17,494306.11
2012-08-20,
2012-08-21,
2012-08-22,420366.73
2012-08-23,455413.65
2012-08-24,441906.19
2012-08-27,427094.58
2012-08-28,541548.47
2012-08-29,457163.6
2012-08-30,
2012-08-31,548019.67
2012-09-01,695911.42
2012-09-02,1221674.65
2012-09-03,598636.21
2012-09-04,603915.87
2012-09-05,543922.43
2012-09-06,586181.36
2012-09-07,504154.93
2012-09-08,590277.9
2012-09-10,641933.19
2012-09-11,527099.54
2012-09-12,603606.71
2012-09-13,531760.95
2012-09-14,665201.96
2012-09-17,512352.05
2012-09-18,564387.55
2012-09-19,674154.29
2012-09-20,526368.06
2012-09-21,594914.03
2012-09-24,528338.58
2012-09-25,615893.14
2012-09-26,704572.73
2012-09-27,574018.88
2012-09-28,577336.24
2012-10-01,567896.98
2012-10-02,610611.92
2012-10-03,630721.29
2012-10-04,869542.02
2012-10-05,693573.04
2012-10-07,602377.36
2012-10-08,496969.02
2012-10-09,567371.71
2012-10-10,708775.4
2012-10-11,832116.91
2012-10-12,815976.39
2012-10-15,486530.74
2012-10-16,620841.74
2012-10-17,530245.42
2012-10-18,545343.78
2012-10-19,533638.66
2012-10-22,500799.44
2012-10-23,449656.0
2012-10-24,176781.91
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,439286.09
2012-10-31,757603.29
2012-11-01,787819.01
2012-11-02,669526.84
2012-11-04,788058.996
2012-11-05,846857.87
2012-11-06,651391.57
2012-11-07,618222.47
2012-11-08,737560.46
2012-11-09,527099.54
2012-11-10,832116.91
2012-11-12,1115514.66
2012-11-13,651707.58
2012-11-14,667033.99
2012-11-15,525392.19
2012-11-16,744377.84
2012-11-19,824840.93
2012-11-20,911952.47
2012-11-21,844944.93
2012-11-22,740900.08
2012-11-23,668874.59
2012-11-26,675270.74
2012-11-27,869601.33
2012-11-28,784368.11
2012-11-29,749530.62
2012-11-30,712308.45
2012-12-01,799774.0
2012-12-03,636039.33
2012-12-04,1033160.043
2012-12-05,993248.43
2012-12-06,604773.06
2012-12-07,966736.26
2012-12-09,603606.71
2012-12-10,815976.39
2012-12-11,1115514.66
2012-12-12,746087.14
2012-12-13,768433.94
2012-12-14,593493.96
2012-12-17,649347.21
2012-12-18,688156.81
2012-12-19,671374.34
2012-12-20,608001.6
2012-12-21,760304.69
2012-12-24,688223.0
2012-12-25,537345.4
2012-12-26,840216.73
2012-12-27,733627.09
2012-12-28,558366.5
2012-12-31,497907.91
2013-01-01,
2013-01-02,733321.03
2013-01-03,809735.55
2013-01-04,791330.63
2013-01-05,
2013-01-07,811848.0
2013-01-08,1117211.3
2013-01-09,1044329.59
2013-01-10,1150148.97
2013-01-11,901216.36
2013-01-14,1090263.87
2013-01-15,891942.72
2013-01-16,982362.5
2013-01-17,1101257.4
2013-01-18,1121114.4
2013-01-21,880883.21
2013-01-22,1318736.48
2013-01-23,1078424.69
2013-01-24,1175263.46
2013-01-25,1131810.93
2013-01-28,1235819.87
2013-01-29,1081539.95
2013-01-30,1107971.89
2013-01-31,927636.14
2013-02-01,733321.03
2013-02-04,933094.56
2013-02-05,784225.99
2013-02-06,783712.86
2013-02-07,890730.22
2013-02-08,671195.51
2013-02-09,631130.07
2013-02-10,1024821.82
2013-02-11,673930.43
2013-02-12,673769.01
2013-02-13,753142.92
2013-02-14,715713.31
2013-02-15,743665.91
2013-02-18,636859.23
2013-02-19,711409.28
2013-02-20,734572.18
2013-02-21,794344.46
2013-02-22,801483.09
2013-02-25,603548.28
2013-02-26,676870.38
2013-02-27,788557.17
2013-02-28,750735.15
2013-03-01,809735.55
2013-03-04,670530.86
2013-03-05,702533.69
2013-03-06,786311.17
2013-03-07,794218.29
2013-03-08,767985.09
2013-03-09,704269.19
2013-03-10,842812.35
2013-03-11,660227.39
2013-03-12,913858.18
2013-03-13,562586.81
2013-03-14,507283.7
2013-03-15,647315.66
2013-03-18,541257.03
2013-03-19,590063.45
2013-03-20,498418.83
2013-03-21,638870.69
2013-03-22,501925.97
2013-03-25,523150.72
2013-03-26,639840.14
2013-03-27,750816.66
2013-03-28,767752.52
2013-03-29,708214.48
2013-04-01,791330.63
2013-04-02,933094.56
2013-04-03,670530.86
2013-04-04,804404.29
2013-04-05,753182.6
2013-04-06,1019593.85
2013-04-07,600960.56
2013-04-08,656712.8
2013-04-09,686796.02
2013-04-10,647544.75
2013-04-11,736775.92
2013-04-12,691257.68
2013-04-15,731214.8
2013-04-16,887320.3
2013-04-17,689991.66
2013-04-18,712359.64
2013-04-19,622700.97
2013-04-22,478179.73
2013-04-23,
2013-04-24,808798.66
2013-04-25,782533.74
2013-04-26,690191.74
2013-04-29,708838.0
2013-04-30,814029.1
2013-05-01,
2013-05-02,784225.99
2013-05-03,702533.69
2013-05-04,753182.6
2013-05-06,661407.93
2013-05-07,691284.88
2013-05-08,923392.48
2013-05-09,624101.91
2013-05-10,705413.99
2013-05-11,698533.18
2013-05-12,701614.55
2013-05-13,705596.4
2013-05-14,703670.14
2013-05-15,879995.8
2013-05-16,843856.56
2013-05-17,878531.23
2013-05-20,764450.44
2013-05-21,775666.85
2013-05-22,842697.84
2013-05-23,819977.32
2013-05-24,849461.93
2013-05-27,802467.09
2013-05-28,1133749.44
2013-05-29,972163.48
2013-05-30,826591.88
2013-05-31,964801.04
2013-06-02,783712.86
2013-06-03,786311.17
2013-06-04,1019593.85
2013-06-05,661407.93
2013-06-06,1087831.78
2013-06-07,941639.55
2013-06-08,418104.14
2013-06-09,694753.66
2013-06-10,764939.28
2013-06-11,639247.15
2013-06-12,838688.86
2013-06-13,741117.82
2013-06-14,941979.11
2013-06-17,772842.55
2013-06-18,665906.83
2013-06-19,583914.39
2013-06-20,996697.66
2013-06-21,863416.81
2013-06-24,777882.21
2013-06-25,807364.4
2013-06-26,692947.07
2013-06-27,758380.6
2013-06-28,872546.23
2013-07-01,811848.0
2013-07-02,566096.0
2013-07-03,794218.29
2013-07-04,600960.56
2013-07-05,691284.88
2013-07-06,941639.55
2013-07-08,662734.93
2013-07-09,712750.0
2013-07-10,809460.9
2013-07-11,696700.58
2013-07-12,802245.2
2013-07-15,921783.3
2013-07-16,814938.29
2013-07-17,963249.2
2013-07-18,920441.6
2013-07-19,651613.39
2013-07-22,529479.63
2013-07-23,757443.17
2013-07-24,706740.82
2013-07-25,829921.23
2013-07-26,719171.33
2013-07-29,577237.96
2013-07-30,653985.83
2013-07-31,685679.88
2013-08-01,1117211.3
2013-08-02,671195.51
2013-08-03,767985.09
2013-08-04,656712.8
2013-08-05,923392.48
2013-08-06,418104.14
2013-08-07,189783.69
2013-08-08,
2013-08-09,
2013-08-10,814925.42
2013-08-11,788879.34
2013-08-12,573558.95
2013-08-13,752307.15
2013-08-14,573457.49
2013-08-15,652481.69
2013-08-16,532765.34
2013-08-19,619144.96
2013-08-20,636599.05
2013-08-21,684568.09
2013-08-22,1098757.64
2013-08-23,725126.98
2013-08-26,592216.78
2013-08-27,842177.42
2013-08-28,966372.37
2013-08-29,824360.22
2013-08-30,
2013-09-01,1044329.59
2013-09-02,631130.07
2013-09-03,704269.19
2013-09-04,658348.92
2013-09-05,624101.91
2013-09-06,694753.66
2013-09-07,712750.0
2013-09-08,
2013-09-09,723533.52
2013-09-10,758849.17
2013-09-11,852260.84
2013-09-12,826820.25
2013-09-13,830692.53
2013-09-16,881167.67
2013-09-17,850867.16
2013-09-18,828122.05
2013-09-19,1478135.69
2013-09-20,867776.52
2013-09-23,809084.36
2013-09-24,737965.2
2013-09-25,898218.96
2013-09-26,741727.13
2013-09-27,670355.07
2013-09-30,779131.87
2013-10-01,830300.64
2013-10-02,1024821.82
2013-10-03,842812.35
2013-10-04,647544.75
2013-10-05,705413.99
2013-10-06,764939.28
2013-10-07,809460.9
2013-10-08,814925.42
2013-10-09,889377.84
2013-10-10,736794.39
2013-10-11,550168.86
2013-10-12,714975.63
2013-10-14,171066.21
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,845240.91
2013-10-22,950338.45
2013-10-23,849904.31
2013-10-24,786655.96
2013-10-25,738039.16
2013-10-28,368283.14
2013-10-29,
2013-10-30,917494.28
2013-10-31,781413.89
2013-11-01,793932.11
2013-11-02,673930.43
2013-11-03,660227.39
2013-11-04,660208.24
2013-11-05,698533.18
2013-11-06,934110.12
2013-11-07,880152.19
2013-11-08,788879.34
2013-11-09,852260.84
2013-11-10,550168.86
2013-11-11,727613.1
2013-11-12,2143510.71
2013-11-13,1352842.72
2013-11-14,998890.73
2013-11-15,863522.3
2013-11-18,707031.84
2013-11-19,783767.27
2013-11-20,944801.52
2013-11-21,907796.22
2013-11-22,777592.46
2013-11-25,742686.24
2013-11-26,767881.13
2013-11-27,649459.6
2013-11-28,610801.28
2013-11-29,593975.43
2013-12-02,727827.07
2013-12-03,547996.66
2013-12-04,691257.68
2013-12-05,701614.55
2013-12-06,717242.29
2013-12-07,802245.2
2013-12-08,573558.95
2013-12-09,690816.86
2013-12-10,714975.63
2013-12-11,794312.03
2013-12-12,1080932.79
2013-12-13,568224.27
2013-12-16,580964.83
2013-12-17,1207024.3
2013-12-18,1242428.16
2013-12-19,1179080.57
2013-12-20,1070167.45
2013-12-23,864613.18
2013-12-24,764881.89
2013-12-25,1010723.99
2013-12-26,922086.07
2013-12-27,1151977.3
2013-12-30,999027.79
2013-12-31,985311.24
2014-01-01,
2014-01-02,732855.43
2014-01-03,842892.67
2014-01-04,1099410.542
2014-01-05,
2014-01-06,969335.25
2014-01-07,701548.589
2014-01-08,781114.41
2014-01-09,500515.94
2014-01-10,826298.81
2014-01-12,1318416.09
2014-01-13,974740.37
2014-01-14,791023.59
2014-01-15,997170.53
2014-01-16,864010.31
2014-01-17,806840.12
2014-01-20,666183.61
2014-01-21,858287.33
2014-01-22,770040.39
2014-01-23,987782.51
2014-01-24,1070564.63
2014-01-27,952888.85
2014-01-28,826383.48
2014-01-29,1495930.21
2014-01-30,1001890.53
2014-01-31,792305.14
2014-02-01,732855.43
2014-02-03,634091.7
2014-02-04,918052.99
2014-02-05,981566.008
2014-02-06,758279.281
2014-02-07,973932.61
2014-02-09,614006.035
2014-02-10,707352.96
2014-02-11,824672.37
2014-02-12,1135957.59755
2014-02-13,671617.51
2014-02-14,795350.42
2014-02-17,654234.58
2014-02-18,839235.88
2014-02-19,752672.94
2014-02-20,742074.51
2014-02-21,614130.97
2014-02-24,548396.09
2014-02-25,786576.14
2014-02-26,678483.54
2014-02-27,599178.544
2014-02-28,688468.685
2014-03-01,842892.67
2014-03-02,634091.7
2014-03-03,456970.562
2014-03-04,609704.681
2014-03-05,630038.089
2014-03-06,867323.372
2014-03-07,751964.93
2014-03-09,719383.686
2014-03-10,291617.526
2014-03-11,563607.704
2014-03-12,936822.65
2014-03-13,645630.885
2014-03-14,701761.424
2014-03-17,494591.106
2014-03-18,794031.635
2014-03-19,770002.603
2014-03-20,763576.722
2014-03-21,645580.895
2014-03-24,568268.322
2014-03-25,599833.907
2014-03-26,1059011.99
2014-03-27,1176410.971
2014-03-28,1155648.091
2014-03-31,1243157.655
2014-04-01,1099410.542
2014-04-02,918052.99
2014-04-03,1226123.929
2014-04-04,937083.939
2014-04-06,702552.089
2014-04-07,801108.869
2014-04-08,637987.093
2014-04-09,835495.718
2014-04-10,824168.553
2014-04-11,931438.674
2014-04-12,948801.514
2014-04-14,850509.001
2014-04-15,1234405.44
2014-04-16,870926.817
2014-04-17,803673.047
2014-04-18,504222.101
2014-04-21,711015.139
2014-04-22,804202.215
2014-04-23,
2014-04-24,794959.498
2014-04-25,761012.369
2014-04-28,788837.953
2014-04-29,746372.645
2014-04-30,987873.25
2014-05-01,
2014-05-02,911976.06
2014-05-03,630038.089
2014-05-05,778111.805
2014-05-06,755549.05064
2014-05-07,866671.151
2014-05-08,923221.548
2014-05-09,649658.332
2014-05-11,1108060.457
2014-05-12,1069295.436
2014-05-13,761055.255
2014-05-14,773020.129
2014-05-15,784024.738
2014-05-16,674208.12091
2014-05-19,
2014-05-20,591544.75
2014-05-21,745884.977
2014-05-22,1112615.636
2014-05-23,817120.728
2014-05-26,644757.587
2014-05-27,833122.55442
2014-05-28,1072899.381
2014-05-29,877986.12
2014-05-30,839277.801
2014-06-01,969335.25
2014-06-02,1004693.32
2014-06-03,867323.372
2014-06-04,702552.089
2014-06-05,755549.05064
2014-06-06,900296.863
2014-06-08,953812.033
2014-06-09,913194.415
2014-06-10,828546.411
2014-06-11,1252866.188
2014-06-12,1103728.365
2014-06-13,733278.426
2014-06-16,684907.593
2014-06-17,873021.5
2014-06-18,667879.98
2014-06-19,741154.804
2014-06-20,501552.36
2014-06-23,653797.754
2014-06-24,719918.049
2014-06-25,615146.05725
2014-06-26,586129.381
2014-06-27,390871.6285
2014-06-30,522553.272
2014-07-01,701548.589
2014-07-02,817091.373
2014-07-03,668536.498
2014-07-04,801108.869
2014-07-05,866671.151
2014-07-07,762166.723
2014-07-08,667556.064
2014-07-09,656875.128
2014-07-10,731762.649
2014-07-11,966902.861
2014-07-14,652344.472
2014-07-15,756824.628
2014-07-16,741500.34
2014-07-17,873611.057
2014-07-18,683204.5044
2014-07-21,658342.977
2014-07-22,734031.863
2014-07-23,791070.022
2014-07-24,1052952.214
2014-07-25,695794.775
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,841017.826
2014-08-01,781114.41
2014-08-04,637987.093
2014-08-05,783022.116
2014-08-06,953812.033
2014-08-07,667556.064
2014-08-08,773608.102
2014-08-09,621721.831
2014-08-10,725443.256
2014-08-11,987706.61
2014-08-12,759056.8
2014-08-13,909313.06
2014-08-14,787119.43
2014-08-15,707094.295
2014-08-18,737977.365
2014-08-19,933165.042
2014-08-20,917021.764
2014-08-21,656521.693
2014-08-22,640995.499
2014-08-25,568248.629
2014-08-26,705353.153
2014-08-27,749945.098
2014-08-28,618420.689
2014-08-29,655708.521
2014-09-01,480845.82
2014-09-02,614006.035
2014-09-03,719383.686
2014-09-04,907863.627
2014-09-05,649658.332
2014-09-06,913194.415
2014-09-07,656875.128
2014-09-08,621721.831
2014-09-09,839078.705
2014-09-10,856898.708
2014-09-11,765356.826
2014-09-12,720458.003
2014-09-15,640515.51
2014-09-16,812746.356
2014-09-17,691559.541
2014-09-18,896981.941
2014-09-19,755823.805
2014-09-22,657287.599
2014-09-23,700378.963
2014-09-24,868834.02
2014-09-25,804274.925
2014-09-26,949610.56268
2014-09-29,756370.338
2014-09-30,788346.366
2014-10-01,782137.945
2014-10-02,707352.96
2014-10-03,291617.526
2014-10-04,824168.553
2014-10-06,
2014-10-07,731762.649
2014-10-08,725443.256
2014-10-09,856898.708
2014-10-10,740762.839
2014-10-11,840755.427
2014-10-12,911200.584
2014-10-13,850391.06
2014-10-14,1122149.3
2014-10-15,1092539.853
2014-10-16,1035166.243
2014-10-17,925126.048
2014-10-20,733203.891
2014-10-21,864897.528
2014-10-22,932480.229
2014-10-23,1109529.496
2014-10-24,930407.134
2014-10-27,879862.939
2014-10-28,359551.983
2014-10-29,
2014-10-30,930972.509
2014-10-31,965794.646
2014-11-02,824672.37
2014-11-03,878455.994
2014-11-04,931438.674
2014-11-05,1108060.457
2014-11-06,1313123.348
2014-11-07,577140.418
2014-11-08,987706.61
2014-11-09,765356.826
2014-11-10,840755.427
2014-11-11,914831.918
2014-11-12,1053726.224
2014-11-13,1206630.649
2014-11-14,966577.675
2014-11-17,1045604.163
2014-11-18,934042.263
2014-11-19,1159615.952
2014-11-20,1119607.199
2014-11-21,1106601.873
2014-11-24,882235.719
2014-11-25,1200784.029
2014-11-26,1058546.07
2014-11-27,972157.81
2014-11-28,1248980.389
2014-12-01,1318416.09
2014-12-02,1135957.59755
2014-12-03,936822.65
2014-12-04,948801.514
2014-12-05,1069295.436
2014-12-06,1103728.365
2014-12-08,772157.894
2014-12-09,720458.003
2014-12-10,911200.584
2014-12-11,1053726.224
2014-12-12,987280.616
2014-12-15,796737.977
2014-12-16,1420572.014
2014-12-17,1041291.633
2014-12-18,990624.381
2014-12-19,981829.028
2014-12-22,784182.084
2014-12-23,931905.45
2014-12-24,595298.316
2014-12-25,465620.012
2014-12-26,423048.322
2014-12-29,578673.634
2014-12-30,865254.406
2014-12-31,450265.677
2015-01-01,
2015-01-02,480601.757
2015-01-04,763084.57
2015-01-05,841917.756
2015-01-06,907029.034
2015-01-07,1012384.628
2015-01-08,973473.434
2015-01-09,971350.551
2015-01-10,733791.258
2015-01-12,873061.412
2015-01-13,958726.017
2015-01-14,999410.411
2015-01-15,1047077.267
2015-01-16,821100.982
2015-01-19,685677.699
2015-01-20,1009728.264
2015-01-21,973673.09424
2015-01-22,975362.709
2015-01-23,928131.395
2015-01-26,733200.27793
2015-01-27,857475.8515
2015-01-28,912653.01375
2015-01-29,860551.349
2015-01-30,871081.857
2015-02-01,480601.757
2015-02-02,704907.223
2015-02-03,790298.153
2015-02-04,689038.618
2015-02-05,1086450.238
2015-02-06,866212.746
2015-02-07,781258.156
2015-02-09,671956.664
2015-02-10,1034045.176
2015-02-11,1036992.116
2015-02-12,1094759.245
2015-02-13,887759.76
2015-02-16,753148.669
2015-02-17,945725.485
2015-02-18,888368.896
2015-02-19,942884.927
2015-02-20,766860.155
2015-02-23,909304.432
2015-02-24,949399.619
2015-02-25,1006896.94922
2015-02-26,1064386.599
2015-02-27,1150877.099
2015-03-02,790298.153
2015-03-03,763234.792
2015-03-04,662495.193
2015-03-05,1445400.8
2015-03-06,934367.394
2015-03-07,570108.341
2015-03-08,720714.946
2015-03-09,722146.97
2015-03-10,1098885.412
2015-03-11,1083461.302
2015-03-12,848527.73
2015-03-13,944942.403
2015-03-16,825013.955
2015-03-17,877397.995
2015-03-18,877177.03903
2015-03-19,1062089.429
2015-03-20,903532.094
2015-03-23,836312.028
2015-03-24,1070369.855
2015-03-25,903719.951
2015-03-26,974860.168
2015-03-27,858010.651
2015-03-30,812041.235
2015-03-31,827777.848
2015-04-01,763084.57
2015-04-02,1167507.746
2015-04-03,662495.193
2015-04-05,771212.299
2015-04-06,835305.438
2015-04-07,775508.198
2015-04-08,648465.616
2015-04-09,981417.122
2015-04-10,903036.7
2015-04-11,937957.065
2015-04-12,1031597.756
2015-04-13,955995.122
2015-04-14,1096266.186
2015-04-15,934320.413
2015-04-16,1000835.247
2015-04-17,939502.125
2015-04-20,802972.875
2015-04-21,1046785.573
2015-04-22,1131757.588
2015-04-23,
2015-04-24,993547.177
2015-04-27,1172952.50061
2015-04-28,1015284.291
2015-04-29,874737.05
2015-04-30,890707.919
2015-05-01,
2015-05-02,1086450.238
2015-05-03,1445400.8
2015-05-04,771212.299
2015-05-05,747280.149
2015-05-06,1002830.894
2015-05-07,832114.835
2015-05-08,582446.632
2015-05-10,979534.028
2015-05-11,889439.388
2015-05-12,937880.733
2015-05-13,1100410.668
2015-05-14,1133268.225
2015-05-15,845736.528
2015-05-18,816232.144
2015-05-19,
2015-05-20,980170.452
2015-05-21,1081174.919
2015-05-22,899337.651
2015-05-25,677368.883
2015-05-26,832388.905
2015-05-27,872712.699
2015-05-28,800962.615
2015-05-29,913397.101
2015-06-01,742668.224
2015-06-02,866212.746
2015-06-03,1116374.118
2015-06-04,835305.438
2015-06-05,898780.476
2015-06-07,711987.756
2015-06-08,1305224.427
2015-06-09,933631.929
2015-06-10,943453.095
2015-06-11,978586.149
2015-06-12,771385.035
2015-06-15,761068.833
2015-06-16,812807.599
2015-06-17,751245.101
2015-06-18,746579.256
2015-06-19,759928.716
2015-06-22,793140.566
2015-06-23,884808.834
2015-06-24,924191.54
2015-06-25,943254.351
2015-06-26,675588.894
2015-06-29,660492.039
2015-06-30,775251.737
2015-07-01,1012384.628
2015-07-02,781258.156
2015-07-03,570108.341
2015-07-04,775508.198
2015-07-05,832114.835
2015-07-06,711987.756
2015-07-07,716338.753
2015-07-08,556673.725
2015-07-09,495482.351
2015-07-10,804883.856
2015-07-12,821884.435
2015-07-13,766386.264
2015-07-14,870546.796
2015-07-15,652011.455
2015-07-16,253540.495
2015-07-17,
2015-07-20,815331.673
2015-07-21,751722.301
2015-07-22,774204.809
2015-07-23,914519.12964
2015-07-24,657372.122
2015-07-27,722806.521
2015-07-28,745235.56
2015-07-29,605817.629
2015-07-30,688464.846
2015-07-31,934399.365
2015-08-01,973473.434
2015-08-03,720714.946
2015-08-04,913659.396
2015-08-05,582446.632
2015-08-06,1305224.427
2015-08-07,556673.725
2015-08-09,562939.017
2015-08-10,598645.136
2015-08-11,731385.371
2015-08-12,621538.973
2015-08-13,914927.852
2015-08-14,688975.881
2015-08-17,651811.661
2015-08-18,642003.198
2015-08-19,719232.686
2015-08-20,786396.116
2015-08-21,622170.474
2015-08-24,800702.887
2015-08-25,761235.506
2015-08-26,774780.307
2015-08-27,676342.706
2015-08-28,591854.638
2015-08-31,555902.081
2015-09-01,971350.551
2015-09-02,1075892.644
2015-09-03,973672.136
2015-09-04,690256.152
2015-09-06,933631.929
2015-09-07,694020.28084
2015-09-08,562939.017
2015-09-09,553839.338
2015-09-10,621621.205
2015-09-11,488098.796
2015-09-12,850852.556
2015-09-14,625565.864
2015-09-15,827304.685
2015-09-16,709570.83962
2015-09-17,682522.898
2015-09-18,818115.861
2015-09-21,788817.942
2015-09-22,646315.904
2015-09-23,257199.738
2015-09-24,
2015-09-25,
2015-09-28,619749.667
2015-09-29,785228.82354
2015-09-30,771366.551
2015-10-01,733791.258
2015-10-02,750169.288
2015-10-03,1098885.412
2015-10-04,903036.7
2015-10-05,979534.028
2015-10-06,943453.095
2015-10-07,1210752.152
2015-10-08,1001477.3663
2015-10-09,621621.205
2015-10-11,840389.007
2015-10-12,1136650.807
2015-10-13,876525.593
2015-10-14,883440.4
2015-10-15,941583.579
2015-10-16,772425.78
2015-10-19,816848.783
2015-10-20,955830.305
2015-10-21,1005889.78891
2015-10-22,947702.335
2015-10-23,1004639.486
2015-10-26,788838.106
2015-10-27,707353.718
2015-10-28,314883.125
2015-10-29,
2015-10-30,742999.903
2015-11-02,1535239.2
2015-11-03,1083461.302
2015-11-04,937957.065
2015-11-05,900186.112
2015-11-06,817220.058
2015-11-08,731385.371
2015-11-09,488098.796
2015-11-10,840389.007
2015-11-11,791292.166
2015-11-12,783587.768
2015-11-13,809810.656
2015-11-16,682544.087
2015-11-17,769895.90727
2015-11-18,727286.572
2015-11-19,779710.453
2015-11-20,645214.937
2015-11-23,624955.096
2015-11-24,1415443.234
2015-11-25,1107499.925
2015-11-26,893055.64209
2015-11-27,941971.425
2015-11-30,674160.066
2015-12-01,873061.412
2015-12-02,1021991.32
2015-12-03,848527.73
2015-12-04,1031597.756
2015-12-05,937880.733
2015-12-06,771385.035
2015-12-07,821884.435
2015-12-08,621538.973
2015-12-09,850852.556
2015-12-10,850850.679
2015-12-11,783587.768
2015-12-14,966316.16
2015-12-15,1081907.774
2015-12-16,1032945.527
2015-12-17,1144900.092
2015-12-18,899132.349
2015-12-21,856972.602
2015-12-22,1045616.718
2015-12-23,903778.223
2015-12-24,577462.23
2015-12-25,360541.324
2015-12-28,736215.238
2015-12-29,720459.615
2015-12-30,585027.869
2015-12-31,577088.972
2016-01-01,
2016-01-02,853862.068
2016-01-03,856772.067
2016-01-04,668967.358
2016-01-05,878931.201
2016-01-06,974725.304
2016-01-07,1081868.786
2016-01-08,843072.777
2016-01-09,682928.596
2016-01-11,1109951.977
2016-01-12,1079481.912
2016-01-13,1020085.886
2016-01-14,1052731.322
2016-01-15,998822.413
2016-01-18,844342.735
2016-01-19,915544.644
2016-01-20,918516.435
2016-01-21,1044716.353
2016-01-22,926659.987
2016-01-25,721752.097
2016-01-26,893695.752
2016-01-27,1020816.827
2016-01-28,1009251.653
2016-01-29,893727.208
2016-02-01,853862.068
2016-02-02,919368.55
2016-02-03,931588.548
2016-02-04,1050668.964
2016-02-05,720990.128
2016-02-06,693134.319
2016-02-08,957015.392
2016-02-09,768970.698
2016-02-10,936369.506
2016-02-11,1122030.308
2016-02-12,1172799.851
2016-02-15,1063020.081
2016-02-16,872277.969
2016-02-17,1065355.778
2016-02-18,1006502.288
2016-02-19,818142.06
2016-02-22,996683.581
2016-02-23,1212603.546
2016-02-24,1042408.375
2016-02-25,941326.783
2016-02-26,901599.311
2016-02-29,893438.81
2016-03-01,856772.067
2016-03-02,931588.548
2016-03-03,948487.632
2016-03-04,966039.967
2016-03-05,1235486.017
2016-03-06,834280.341
2016-03-07,949837.265
2016-03-08,1049871.251
2016-03-09,956783.244
2016-03-10,1194278.498
2016-03-11,860260.608
2016-03-14,914921.288
2016-03-15,1053583.192
