Tarih,TP_MK_F_HIZMET
2013-04-22,522.7
2013-04-23,
2013-04-24,527.49
2013-04-25,528.04
2013-04-26,530.75
2013-04-29,536.27
2013-04-30,537.41
2013-05-01,
2013-05-02,514.14
2013-05-03,520.96
2013-05-04,539.98
2013-05-06,550.29
2013-05-07,520.99
2013-05-08,551.16
2013-05-09,466.62
2013-05-10,547.86
2013-05-11,545.42
2013-05-12,531.99
2013-05-13,546.38
2013-05-14,551.73
2013-05-15,560.34
2013-05-16,562.7
2013-05-17,564.0
2013-05-20,566.81
2013-05-21,564.96
2013-05-22,569.31
2013-05-23,566.09
2013-05-24,569.55
2013-05-27,567.9
2013-05-28,573.99
2013-05-29,563.4
2013-05-30,557.38
2013-05-31,543.38
2013-06-02,511.61
2013-06-03,521.6
2013-06-04,510.92
2013-06-05,550.29
2013-06-06,505.6
2013-06-07,493.72
2013-06-08,551.47
2013-06-09,470.35
2013-06-10,499.18
2013-06-11,539.44
2013-06-12,527.77
2013-06-13,505.32
2013-06-14,515.26
2013-06-17,520.3
2013-06-18,519.81
2013-06-19,517.68
2013-06-20,503.07
2013-06-21,495.55
2013-06-24,491.73
2013-06-25,495.05
2013-06-26,498.26
2013-06-27,510.47
2013-06-28,520.86
2013-07-01,510.06
2013-07-02,520.78
2013-07-03,520.8
2013-07-04,511.94
2013-07-05,520.99
2013-07-06,493.72
2013-07-08,511.61
2013-07-09,519.87
2013-07-10,522.53
2013-07-11,550.04
2013-07-12,533.11
2013-07-15,540.47
2013-07-16,537.96
2013-07-17,535.07
2013-07-18,538.47
2013-07-19,537.89
2013-07-22,536.55
2013-07-23,544.62
2013-07-24,542.05
2013-07-25,529.33
2013-07-26,535.69
2013-07-29,536.66
2013-07-30,541.2
2013-07-31,542.15
2013-08-01,514.47
2013-08-02,542.17
2013-08-03,521.14
2013-08-04,537.02
2013-08-05,551.16
2013-08-06,551.47
2013-08-07,549.81
2013-08-08,
2013-08-09,
2013-08-10,546.43
2013-08-11,544.31
2013-08-12,553.25
2013-08-13,557.59
2013-08-14,555.03
2013-08-15,554.64
2013-08-16,546.95
2013-08-19,542.42
2013-08-20,533.22
2013-08-21,520.5
2013-08-22,503.14
2013-08-23,507.03
2013-08-26,501.51
2013-08-27,497.53
2013-08-28,471.68
2013-08-29,472.53
2013-08-30,
2013-09-01,513.12
2013-09-02,482.29
2013-09-03,481.74
2013-09-04,475.5
2013-09-05,466.62
2013-09-06,470.35
2013-09-07,519.87
2013-09-08,
2013-09-09,480.21
2013-09-10,539.17
2013-09-11,509.0
2013-09-12,511.32
2013-09-13,516.26
2013-09-16,522.98
2013-09-17,520.5
2013-09-18,524.32
2013-09-19,545.81
2013-09-20,542.26
2013-09-23,537.26
2013-09-24,540.63
2013-09-25,539.63
2013-09-26,537.35
2013-09-27,532.44
2013-09-30,532.18
2013-10-01,544.13
2013-10-02,543.41
2013-10-03,545.21
2013-10-04,537.31
2013-10-05,547.86
2013-10-06,499.18
2013-10-07,522.53
2013-10-08,546.43
2013-10-09,496.93
2013-10-10,541.61
2013-10-11,546.32
2013-10-12,547.32
2013-10-14,548.36
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,558.86
2013-10-22,559.55
2013-10-23,557.99
2013-10-24,560.14
2013-10-25,561.61
2013-10-28,562.23
2013-10-29,
2013-10-30,564.83
2013-10-31,548.8
2013-11-01,542.75
2013-11-02,502.04
2013-11-03,528.33
2013-11-04,539.35
2013-11-05,545.42
2013-11-06,502.36
2013-11-07,525.56
2013-11-08,544.31
2013-11-09,509.0
2013-11-10,546.32
2013-11-11,536.77
2013-11-12,519.22
2013-11-13,523.65
2013-11-14,538.03
2013-11-15,543.96
2013-11-18,552.3
2013-11-19,557.16
2013-11-20,553.44
2013-11-21,552.38
2013-11-22,555.56
2013-11-25,562.19
2013-11-26,554.83
2013-11-27,552.49
2013-11-28,550.67
2013-11-29,549.82
2013-12-02,498.31
2013-12-03,533.53
2013-12-04,538.96
2013-12-05,531.99
2013-12-06,499.61
2013-12-07,533.11
2013-12-08,553.25
2013-12-09,546.42
2013-12-10,547.32
2013-12-11,549.7
2013-12-12,541.65
2013-12-13,544.12
2013-12-16,547.78
2013-12-17,541.43
2013-12-18,517.05
2013-12-19,525.82
2013-12-20,520.29
2013-12-23,509.18
2013-12-24,508.89
2013-12-25,517.66
2013-12-26,484.83
2013-12-27,463.5
2013-12-30,498.56
2013-12-31,506.37
2014-01-01,
2014-01-02,498.3
2014-01-03,498.94
2014-01-04,534.8
2014-01-05,
2014-01-06,497.5
2014-01-07,548.87
2014-01-08,560.25
2014-01-09,498.58
2014-01-10,500.57
2014-01-12,618.18
2014-01-13,513.09
2014-01-14,506.62
2014-01-15,507.4
2014-01-16,504.21
2014-01-17,498.61
2014-01-20,495.94
2014-01-21,503.01
2014-01-22,502.83
2014-01-23,501.83
2014-01-24,493.87
2014-01-27,499.03
2014-01-28,501.42
2014-01-29,489.33
2014-01-30,483.05
2014-01-31,481.23
2014-02-01,498.3
2014-02-03,485.75
2014-02-04,484.5
2014-02-05,545.73
2014-02-06,548.64
2014-02-07,498.07
2014-02-09,554.71
2014-02-10,495.5
2014-02-11,496.07
2014-02-12,616.69
2014-02-13,496.91
2014-02-14,503.0
2014-02-17,509.04
2014-02-18,504.7
2014-02-19,498.59
2014-02-20,498.59
2014-02-21,502.45
2014-02-24,501.67
2014-02-25,495.44
2014-02-26,494.45
2014-02-27,486.38
2014-02-28,497.07
2014-03-01,498.94
2014-03-02,485.75
2014-03-03,491.05
2014-03-04,490.81
2014-03-05,502.48
2014-03-06,551.16
2014-03-07,538.78
2014-03-09,559.2
2014-03-10,527.16
2014-03-11,488.62
2014-03-12,621.95
2014-03-13,498.36
2014-03-14,494.15
2014-03-17,496.58
2014-03-18,501.06
2014-03-19,505.26
2014-03-20,501.84
2014-03-21,497.74
2014-03-24,499.48
2014-03-25,492.45
2014-03-26,503.92
2014-03-27,515.19
2014-03-28,516.37
2014-03-31,526.7
2014-04-01,534.8
2014-04-02,484.5
2014-04-03,541.82
2014-04-04,541.81
2014-04-06,551.4
2014-04-07,546.46
2014-04-08,563.29
2014-04-09,560.54
2014-04-10,537.6
2014-04-11,567.61
2014-04-12,622.41
2014-04-14,536.0
2014-04-15,542.82
2014-04-16,530.55
2014-04-17,537.25
2014-04-18,541.86
2014-04-21,541.63
2014-04-22,543.69
2014-04-23,
2014-04-24,538.58
2014-04-25,530.86
2014-04-28,536.15
2014-04-29,537.25
2014-04-30,541.74
2014-05-01,
2014-05-02,491.26
2014-05-03,502.48
2014-05-05,540.59
2014-05-06,543.04
2014-05-07,542.8
2014-05-08,546.13
2014-05-09,561.92
2014-05-11,571.39
2014-05-12,629.86
2014-05-13,541.38
2014-05-14,546.32
2014-05-15,547.97
2014-05-16,537.41
2014-05-19,
2014-05-20,533.35
2014-05-21,537.74
2014-05-22,542.63
2014-05-23,546.9
2014-05-26,550.59
2014-05-27,545.86
2014-05-28,541.74
2014-05-29,542.64
2014-05-30,546.29
2014-06-01,497.5
2014-06-02,494.12
2014-06-03,551.16
2014-06-04,551.4
2014-06-05,543.04
2014-06-06,559.4
2014-06-08,557.52
2014-06-09,567.02
2014-06-10,564.04
2014-06-11,565.03
2014-06-12,551.16
2014-06-13,558.44
2014-06-16,550.32
2014-06-17,554.23
2014-06-18,549.69
2014-06-19,555.82
2014-06-20,551.89
2014-06-23,552.15
2014-06-24,555.27
2014-06-25,550.96
2014-06-26,552.56
2014-06-27,551.38
2014-06-30,555.28
2014-07-01,548.87
2014-07-02,532.17
2014-07-03,502.09
2014-07-04,546.46
2014-07-05,542.8
2014-07-07,546.88
2014-07-08,553.53
2014-07-09,550.71
2014-07-10,549.14
2014-07-11,564.65
2014-07-14,551.99
2014-07-15,557.49
2014-07-16,563.54
2014-07-17,566.71
2014-07-18,565.85
2014-07-21,566.88
2014-07-22,565.88
2014-07-23,564.52
2014-07-24,563.36
2014-07-25,564.23
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,567.61
2014-08-01,560.25
2014-08-04,563.29
2014-08-05,565.86
2014-08-06,557.52
2014-08-07,553.53
2014-08-08,547.57
2014-08-09,564.37
2014-08-10,515.66
2014-08-11,546.75
2014-08-12,544.58
2014-08-13,544.72
2014-08-14,551.47
2014-08-15,549.86
2014-08-18,540.58
2014-08-19,540.65
2014-08-20,544.44
2014-08-21,546.22
2014-08-22,541.0
2014-08-25,540.07
2014-08-26,549.66
2014-08-27,550.87
2014-08-28,553.69
2014-08-29,556.67
2014-09-01,553.26
2014-09-02,554.71
2014-09-03,559.2
2014-09-04,539.13
2014-09-05,561.92
2014-09-06,567.02
2014-09-07,550.71
2014-09-08,564.37
2014-09-09,555.18
2014-09-10,550.04
2014-09-11,553.07
2014-09-12,551.24
2014-09-15,544.6
2014-09-16,544.8
2014-09-17,548.38
2014-09-18,543.62
2014-09-19,542.31
2014-09-22,533.96
2014-09-23,537.4
2014-09-24,533.78
2014-09-25,522.96
2014-09-26,519.34
2014-09-29,523.03
2014-09-30,526.55
2014-10-01,527.53
2014-10-02,495.5
2014-10-03,527.16
2014-10-04,537.6
2014-10-06,
2014-10-07,549.14
2014-10-08,515.66
2014-10-09,550.04
2014-10-10,521.39
2014-10-11,565.22
2014-10-12,620.39
2014-10-13,523.89
2014-10-14,518.35
2014-10-15,522.19
2014-10-16,518.98
2014-10-17,522.8
2014-10-20,524.37
2014-10-21,528.92
2014-10-22,536.01
2014-10-23,541.52
2014-10-24,546.88
2014-10-27,544.66
2014-10-28,553.33
2014-10-29,
2014-10-30,557.32
2014-10-31,569.8
2014-11-02,496.07
2014-11-03,565.73
2014-11-04,567.61
2014-11-05,571.39
2014-11-06,561.52
2014-11-07,547.53
2014-11-08,546.75
2014-11-09,553.07
2014-11-10,565.22
2014-11-11,565.37
2014-11-12,572.86
2014-11-13,582.69
2014-11-14,580.87
2014-11-17,581.2
2014-11-18,579.19
2014-11-19,584.55
2014-11-20,589.28
2014-11-21,593.62
2014-11-24,593.81
2014-11-25,596.71
2014-11-26,599.36
2014-11-27,599.21
2014-11-28,610.58
2014-12-01,618.18
2014-12-02,616.69
2014-12-03,621.95
2014-12-04,622.41
2014-12-05,629.86
2014-12-06,551.16
2014-12-08,625.48
2014-12-09,551.24
2014-12-10,620.39
2014-12-11,572.86
2014-12-12,621.87
2014-12-15,609.97
2014-12-16,605.25
2014-12-17,585.33
2014-12-18,602.63
2014-12-19,606.71
2014-12-22,613.57
2014-12-23,613.26
2014-12-24,612.19
2014-12-25,612.79
2014-12-26,614.57
2014-12-29,610.0
2014-12-30,613.38
2014-12-31,617.98
2015-01-01,
2015-01-02,619.0
2015-01-04,584.52
2015-01-05,628.75
2015-01-06,627.21
2015-01-07,632.9
2015-01-08,632.03
2015-01-09,632.73
2015-01-10,551.5
2015-01-12,640.33
2015-01-13,638.38
2015-01-14,638.68
2015-01-15,630.02
2015-01-16,629.75
2015-01-19,630.44
2015-01-20,637.58
2015-01-21,640.93
2015-01-22,637.81
2015-01-23,636.45
2015-01-26,627.13
2015-01-27,630.38
2015-01-28,630.16
2015-01-29,620.5
2015-01-30,616.23
2015-02-01,619.0
2015-02-02,617.11
2015-02-03,594.5
2015-02-04,588.13
2015-02-05,609.23
2015-02-06,570.38
2015-02-07,586.41
2015-02-09,548.16
2015-02-10,606.26
2015-02-11,607.85
2015-02-12,617.55
2015-02-13,621.42
2015-02-16,611.8
2015-02-17,609.79
2015-02-18,605.54
2015-02-19,612.39
2015-02-20,615.0
2015-02-23,609.72
2015-02-24,616.08
2015-02-25,620.06
2015-02-26,615.77
2015-02-27,599.53
2015-03-02,594.5
2015-03-03,594.86
2015-03-04,594.69
2015-03-05,566.02
2015-03-06,578.09
2015-03-07,586.05
2015-03-08,582.43
2015-03-09,553.11
2015-03-10,564.69
2015-03-11,561.83
2015-03-12,553.85
2015-03-13,561.29
2015-03-16,560.23
2015-03-17,567.59
2015-03-18,570.42
2015-03-19,577.71
2015-03-20,579.63
2015-03-23,590.48
2015-03-24,581.22
2015-03-25,588.23
2015-03-26,578.84
2015-03-27,574.96
2015-03-30,584.21
2015-03-31,583.97
2015-04-01,584.52
2015-04-02,610.34
2015-04-03,594.69
2015-04-05,585.27
2015-04-06,582.2
2015-04-07,575.4
2015-04-08,580.89
2015-04-09,575.97
2015-04-10,577.59
2015-04-11,612.61
2015-04-12,545.66
2015-04-13,578.31
2015-04-14,572.14
2015-04-15,573.72
2015-04-16,570.7
2015-04-17,577.04
2015-04-20,577.17
2015-04-21,579.05
2015-04-22,589.59
2015-04-23,
2015-04-24,591.04
2015-04-27,602.94
2015-04-28,604.39
2015-04-29,603.6
2015-04-30,594.92
2015-05-01,
2015-05-02,609.23
2015-05-03,566.02
2015-05-04,585.27
2015-05-05,584.41
2015-05-06,589.41
2015-05-07,575.99
2015-05-08,579.17
2015-05-10,565.38
2015-05-11,597.57
2015-05-12,598.93
2015-05-13,603.5
2015-05-14,604.48
2015-05-15,612.26
2015-05-18,612.58
2015-05-19,
2015-05-20,607.87
2015-05-21,614.53
2015-05-22,608.32
2015-05-25,605.97
2015-05-26,601.2
2015-05-27,595.62
2015-05-28,592.45
2015-05-29,590.53
2015-06-01,580.47
2015-06-02,570.38
2015-06-03,574.62
2015-06-04,582.2
2015-06-05,577.56
2015-06-07,588.58
2015-06-08,551.84
2015-06-09,561.1
2015-06-10,572.94
2015-06-11,568.01
2015-06-12,576.1
2015-06-15,571.66
2015-06-16,570.33
2015-06-17,574.55
2015-06-18,580.3
2015-06-19,585.28
2015-06-22,592.51
2015-06-23,592.0
2015-06-24,596.32
2015-06-25,596.48
2015-06-26,593.89
2015-06-29,586.22
2015-06-30,584.37
2015-07-01,632.9
2015-07-02,586.41
2015-07-03,586.05
2015-07-04,575.4
2015-07-05,575.99
2015-07-06,588.58
2015-07-07,595.03
2015-07-08,582.06
2015-07-09,542.83
2015-07-10,595.86
2015-07-12,543.39
2015-07-13,597.91
2015-07-14,602.1
2015-07-15,594.33
2015-07-16,596.96
2015-07-17,
2015-07-20,590.78
2015-07-21,589.9
2015-07-22,594.7
2015-07-23,591.8
2015-07-24,576.81
2015-07-27,578.98
2015-07-28,582.08
2015-07-29,583.05
2015-07-30,580.58
2015-07-31,587.33
2015-08-01,632.03
2015-08-03,582.43
2015-08-04,572.9
2015-08-05,579.17
2015-08-06,551.84
2015-08-07,582.06
2015-08-09,538.97
2015-08-10,574.49
2015-08-11,582.14
2015-08-12,578.47
2015-08-13,573.79
2015-08-14,576.7
2015-08-17,574.41
2015-08-18,581.86
2015-08-19,576.33
2015-08-20,558.16
2015-08-21,555.87
2015-08-24,543.32
2015-08-25,538.62
2015-08-26,545.67
2015-08-27,558.54
2015-08-28,553.98
2015-08-31,552.26
2015-09-01,632.73
2015-09-02,600.54
2015-09-03,577.84
2015-09-04,546.7
2015-09-06,561.1
2015-09-07,588.5
2015-09-08,538.97
2015-09-09,543.59
2015-09-10,540.2
2015-09-11,539.95
2015-09-12,546.86
2015-09-14,540.44
2015-09-15,544.92
2015-09-16,551.52
2015-09-17,557.13
2015-09-18,559.76
2015-09-21,565.29
2015-09-22,566.81
2015-09-23,560.6
2015-09-24,
2015-09-25,
2015-09-28,552.98
2015-09-29,544.53
2015-09-30,550.02
2015-10-01,551.5
2015-10-02,553.0
2015-10-03,564.69
2015-10-04,577.59
2015-10-05,565.38
2015-10-06,572.94
2015-10-07,579.54
2015-10-08,579.72
2015-10-09,540.2
2015-10-11,607.7
2015-10-12,532.22
2015-10-13,585.71
2015-10-14,584.62
2015-10-15,592.43
2015-10-16,586.38
2015-10-19,587.23
2015-10-20,592.36
2015-10-21,587.71
2015-10-22,589.45
2015-10-23,595.51
2015-10-26,592.13
2015-10-27,590.42
2015-10-28,587.56
2015-10-29,
2015-10-30,583.93
2015-11-02,619.58
2015-11-03,561.83
2015-11-04,612.61
2015-11-05,610.45
2015-11-06,611.72
2015-11-08,582.14
2015-11-09,539.95
2015-11-10,607.7
2015-11-11,606.81
2015-11-12,605.71
2015-11-13,607.81
2015-11-16,599.12
2015-11-17,598.26
2015-11-18,601.64
2015-11-19,593.77
2015-11-20,598.31
2015-11-23,596.67
2015-11-24,587.44
2015-11-25,563.98
2015-11-26,567.7
2015-11-27,563.05
2015-11-30,557.3
2015-12-01,640.33
2015-12-02,561.0
2015-12-03,553.85
2015-12-04,545.66
2015-12-05,598.93
2015-12-06,576.1
2015-12-07,543.39
2015-12-08,578.47
2015-12-09,546.86
2015-12-10,589.44
2015-12-11,605.71
2015-12-14,514.42
2015-12-15,532.22
2015-12-16,532.15
2015-12-17,538.74
2015-12-18,529.83
2015-12-21,533.25
2015-12-22,530.61
2015-12-23,536.6
2015-12-24,535.12
2015-12-25,534.69
2015-12-28,535.6
2015-12-29,535.93
2015-12-30,531.65
2015-12-31,523.08
2016-01-01,
2016-01-02,525.66
2016-01-03,558.71
2016-01-04,512.85
2016-01-05,513.09
2016-01-06,511.32
2016-01-07,514.89
2016-01-08,523.17
2016-01-09,496.65
2016-01-11,499.12
2016-01-12,513.87
2016-01-13,521.42
2016-01-14,516.57
2016-01-15,510.51
2016-01-18,507.71
2016-01-19,508.77
2016-01-20,497.22
2016-01-21,490.8
2016-01-22,501.79
2016-01-25,504.59
2016-01-26,511.02
2016-01-27,515.6
2016-01-28,517.33
2016-01-29,524.35
2016-02-01,525.66
2016-02-02,528.72
2016-02-03,560.27
2016-02-04,539.51
2016-02-05,591.0
2016-02-06,542.13
2016-02-08,519.58
2016-02-09,500.56
2016-02-10,518.19
2016-02-11,513.62
2016-02-12,467.83
2016-02-15,513.29
2016-02-16,515.44
2016-02-17,530.39
2016-02-18,540.04
2016-02-19,542.39
2016-02-22,553.36
2016-02-23,551.32
2016-02-24,545.06
2016-02-25,556.24
2016-02-26,549.28
2016-02-29,556.86
2016-03-01,558.71
2016-03-02,560.27
2016-03-03,559.05
2016-03-04,563.0
2016-03-05,573.54
2016-03-06,551.26
2016-03-07,566.06
2016-03-08,565.37
2016-03-09,570.87
2016-03-10,576.15
2016-03-11,493.99
2016-03-14,588.66
2016-03-15,583.73
2016-03-16,586.04
2016-03-17,597.54
2016-03-18,606.21
2016-03-21,609.03
2016-03-22,603.89
2016-03-23,595.69
2016-03-24,594.41
2016-03-25,594.28
2016-03-28,593.83
2016-03-29,593.8
2016-03-30,601.7
2016-03-31,602.76
2016-04-01,598.71
2016-04-02,539.51
2016-04-03,563.0
2016-04-04,607.64
2016-04-05,557.92
2016-04-06,590.61
2016-04-07,539.62
2016-04-08,596.62
2016-04-10,495.48
2016-04-11,483.49
2016-04-12,600.55
2016-04-13,609.62
2016-04-14,610.56
2016-04-15,610.6
2016-04-18,609.16
2016-04-19,610.53
2016-04-20,603.07
2016-04-21,596.16
2016-04-22,604.72
2016-04-25,601.1
2016-04-26,602.46
2016-04-27,600.59
2016-04-28,598.35
2016-04-29,600.76
2016-05-01,513.09
2016-05-02,537.31
2016-05-03,573.54
2016-05-04,557.92
2016-05-05,558.52
2016-05-06,566.31
2016-05-07,
2016-05-08,517.7
2016-05-09,570.45
2016-05-10,501.9
2016-05-11,565.85
2016-05-12,468.65
2016-05-13,555.39
2016-05-16,552.1
2016-05-17,554.98
2016-05-18,550.3
2016-05-19,
2016-05-20,544.9
2016-05-23,547.63
2016-05-24,560.88
2016-05-25,557.36
2016-05-26,548.9
2016-05-27,550.0
2016-05-30,554.41
2016-05-31,547.3
2016-06-01,511.32
2016-06-02,542.13
2016-06-03,551.26
2016-06-04,590.61
2016-06-05,566.31
2016-06-06,552.09
2016-06-07,
2016-06-08,550.0
2016-06-09,546.46
2016-06-10,501.73
2016-06-12,473.07
2016-06-13,534.59
2016-06-14,528.03
2016-06-15,528.78
2016-06-16,518.03
2016-06-17,521.49
2016-06-20,532.11
2016-06-21,532.15
2016-06-22,527.28
2016-06-23,529.19
2016-06-24,519.5
2016-06-27,521.36
2016-06-28,532.7
2016-06-29,533.2
2016-06-30,530.7
2016-07-01,537.33
2016-07-03,566.06
2016-07-04,585.27
2016-07-05,
2016-07-06,546.92
2016-07-07,
2016-07-08,534.92
2016-07-09,501.92
2016-07-10,504.4
2016-07-11,494.5
2016-07-12,549.82
2016-07-13,551.72
2016-07-14,560.26
2016-07-15,556.61
2016-07-18,523.15
2016-07-19,513.72
2016-07-20,513.92
2016-07-21,494.31
2016-07-22,501.26
2016-07-25,515.91
2016-07-26,516.63
2016-07-27,520.39
2016-07-28,518.94
2016-07-29,515.57
2016-08-01,523.17
2016-08-02,523.24
2016-08-03,565.37
2016-08-04,596.62
2016-08-05,517.7
2016-08-06,550.0
2016-08-07,534.92
2016-08-08,526.93
2016-08-09,527.87
2016-08-10,523.77
2016-08-11,501.5
2016-08-12,476.04
2016-08-15,522.47
2016-08-16,517.89
2016-08-17,511.4
2016-08-18,506.45
2016-08-19,506.01
2016-08-22,504.83
2016-08-23,499.58
2016-08-24,495.66
2016-08-25,498.45
2016-08-26,499.38
2016-08-29,494.44
2016-08-30,
2016-08-31,496.18
2016-09-01,496.65
2016-09-02,517.01
2016-09-03,570.87
2016-09-05,570.45
2016-09-06,546.46
2016-09-07,501.92
2016-09-08,527.87
2016-09-09,501.18
2016-09-11,499.72
2016-09-12,475.85
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,492.57
2016-09-19,499.85
2016-09-20,497.03
2016-09-21,500.05
2016-09-22,509.53
2016-09-23,510.86
2016-09-26,500.45
2016-09-27,500.22
2016-09-28,499.16
2016-09-29,496.21
2016-09-30,493.58
2016-10-02,518.19
2016-10-03,495.15
2016-10-04,495.48
2016-10-05,501.9
2016-10-06,538.37
2016-10-07,504.4
2016-10-08,523.77
2016-10-10,502.33
2016-10-11,500.56
2016-10-12,502.69
2016-10-13,498.85
2016-10-14,501.44
2016-10-17,501.39
2016-10-18,504.96
2016-10-19,509.81
2016-10-20,512.86
2016-10-21,511.98
2016-10-24,517.58
2016-10-25,517.26
2016-10-26,517.01
2016-10-27,514.51
2016-10-28,509.27
2016-10-31,507.6
2016-11-01,499.12
2016-11-02,495.65
2016-11-03,493.99
2016-11-04,483.49
2016-11-05,565.85
2016-11-07,494.5
2016-11-08,501.5
2016-11-09,499.72
2016-11-10,504.96
2016-11-11,489.96
2016-11-14,486.91
2016-11-15,489.52
2016-11-16,489.22
2016-11-17,491.4
2016-11-18,494.02
2016-11-21,494.75
2016-11-22,492.04
2016-11-23,489.16
2016-11-24,484.23
2016-11-25,485.95
2016-11-28,486.87
2016-11-29,479.04
2016-11-30,473.33
2016-12-01,460.49
2016-12-02,514.74
2016-12-04,600.55
2016-12-05,468.65
2016-12-06,473.07
2016-12-07,477.14
2016-12-08,476.04
2016-12-09,
2016-12-10,502.69
2016-12-12,476.09
2016-12-13,479.67
2016-12-14,482.19
2016-12-15,487.82
2016-12-16,490.02
2016-12-19,489.29
2016-12-20,490.68
2016-12-21,487.88
2016-12-22,486.24
2016-12-23,484.79
2016-12-26,485.59
2016-12-27,484.4
2016-12-28,489.82
2016-12-29,495.15
2016-12-30,496.25
2017-01-02,544.23
2017-01-03,562.14
2017-01-04,490.28
2017-01-05,493.51
2017-01-06,626.92
2017-01-08,674.78
2017-01-09,
2017-01-10,498.04
2017-01-11,500.13
2017-01-12,514.61
2017-01-13,522.72
2017-01-16,524.69
2017-01-17,524.64
2017-01-18,527.91
2017-01-19,529.74
2017-01-20,537.37
2017-01-23,538.2
2017-01-24,546.33
2017-01-25,538.59
2017-01-26,541.32
2017-01-27,538.95
2017-01-30,549.32
2017-01-31,546.93
2017-02-01,544.23
2017-02-02,546.83
2017-02-03,565.04
2017-02-05,588.38
2017-02-06,634.89
2017-02-07,542.81
2017-02-08,545.85
2017-02-09,547.85
2017-02-10,688.9
2017-02-11,753.49
2017-02-13,545.26
2017-02-14,542.53
2017-02-15,544.98
2017-02-16,550.69
2017-02-17,555.91
2017-02-20,556.65
2017-02-21,558.4
2017-02-22,559.32
2017-02-23,563.52
2017-02-24,556.62
2017-02-27,550.9
2017-02-28,552.13
2017-03-01,562.14
2017-03-02,565.04
2017-03-03,563.57
2017-03-04,568.49
2017-03-05,588.61
2017-03-06,568.65
2017-03-07,631.95
2017-03-08,576.76
2017-03-09,571.15
2017-03-10,683.81
2017-03-11,746.32
2017-03-13,568.84
2017-03-14,570.86
2017-03-15,570.97
2017-03-16,573.31
2017-03-17,575.17
2017-03-20,579.7
2017-03-21,576.6
2017-03-22,569.72
2017-03-23,572.68
2017-03-24,576.25
2017-03-27,576.59
2017-03-28,577.07
2017-03-29,571.77
2017-03-30,573.01
2017-03-31,568.72
2017-04-01,490.28
2017-04-03,568.49
2017-04-04,570.46
2017-04-05,571.71
2017-04-06,569.94
2017-04-07,568.4
2017-04-08,681.1
2017-04-09,
2017-04-10,685.91
2017-04-11,573.97
2017-04-12,754.21
2017-04-13,569.11
2017-04-14,566.81
2017-04-17,568.16
2017-04-18,568.05
2017-04-19,566.51
2017-04-20,572.36
2017-04-21,577.26
2017-04-24,585.4
2017-04-25,593.07
2017-04-26,593.81
2017-04-27,591.6
2017-04-28,592.8
2017-05-01,493.51
2017-05-02,588.38
2017-05-03,588.61
2017-05-04,578.15
2017-05-05,580.89
2017-05-06,630.09
2017-05-07,633.72
2017-05-08,585.0
2017-05-09,594.03
2017-05-10,691.89
2017-05-11,604.63
2017-05-12,605.3
2017-05-15,611.6
2017-05-16,610.24
2017-05-17,603.47
2017-05-18,599.2
2017-05-19,
2017-05-22,608.25
2017-05-23,613.33
2017-05-24,617.84
2017-05-25,619.83
2017-05-26,622.58
2017-05-29,622.63
2017-05-30,625.28
2017-05-31,625.84
2017-06-01,626.92
2017-06-02,543.49
2017-06-03,568.65
2017-06-04,569.94
2017-06-05,630.09
2017-06-06,629.89
2017-06-07,634.87
2017-06-08,624.23
2017-06-09,628.34
2017-06-10,693.21
2017-06-11,762.68
2017-06-12,630.4
2017-06-13,632.56
2017-06-14,632.54
2017-06-15,620.94
2017-06-16,616.32
2017-06-19,621.98
2017-06-20,622.33
2017-06-21,621.58
2017-06-22,627.19
2017-06-23,629.94
2017-06-26,
2017-06-27,
2017-06-28,630.66
2017-06-29,626.54
2017-06-30,632.13
2017-07-02,542.81
2017-07-03,631.95
2017-07-04,633.6
2017-07-05,633.72
2017-07-06,634.87
2017-07-07,631.37
2017-07-08,686.81
2017-07-09,722.91
2017-07-10,636.38
2017-07-11,759.91
2017-07-12,766.24
2017-07-13,647.77
2017-07-14,653.95
2017-07-17,660.86
2017-07-18,659.95
2017-07-19,669.79
2017-07-20,668.34
2017-07-21,669.04
2017-07-24,670.58
2017-07-25,676.91
2017-07-26,678.33
2017-07-27,687.93
2017-07-28,685.32
2017-07-31,683.86
2017-08-01,674.78
2017-08-02,675.0
2017-08-03,675.12
2017-08-04,681.1
2017-08-05,585.0
2017-08-06,624.23
2017-08-07,686.81
2017-08-08,682.14
2017-08-09,715.39
2017-08-10,678.57
2017-08-11,678.37
2017-08-12,775.39
2017-08-14,689.45
2017-08-15,687.92
2017-08-16,686.96
2017-08-17,689.94
2017-08-18,696.51
2017-08-21,701.85
2017-08-22,706.23
2017-08-23,711.63
2017-08-24,707.79
2017-08-25,712.32
2017-08-28,718.76
2017-08-29,720.94
2017-08-30,
2017-08-31,719.53
2017-09-01,497.42
2017-09-02,547.85
2017-09-03,571.15
2017-09-04,
2017-09-05,594.03
2017-09-06,720.12
2017-09-07,722.91
2017-09-08,715.39
2017-09-10,672.22
2017-09-11,725.13
2017-09-12,727.56
2017-09-13,717.48
2017-09-14,710.05
2017-09-15,697.27
2017-09-18,690.49
2017-09-19,686.96
2017-09-20,692.12
2017-09-21,685.66
2017-09-22,689.66
2017-09-25,676.56
2017-09-26,678.36
