Tarih,TP_MK_F_MALI
2013-03-28,1228.04
2013-03-29,1240.41
2013-04-01,1163.4
2013-04-02,1183.65
2013-04-03,1154.22
2013-04-04,1216.24
2013-04-05,1197.15
2013-04-06,1156.75
2013-04-07,1027.38
2013-04-08,1183.69
2013-04-09,1204.95
2013-04-10,1197.32
2013-04-11,1208.91
2013-04-12,1224.38
2013-04-15,1229.16
2013-04-16,1233.47
2013-04-17,1228.76
2013-04-18,1221.74
2013-04-19,1195.21
2013-04-22,1214.1
2013-04-23,
2013-04-24,1239.08
2013-04-25,1249.64
2013-04-26,1229.04
2013-04-29,1243.29
2013-04-30,1248.12
2013-05-01,
2013-05-02,1183.13
2013-05-03,1171.56
2013-05-04,1197.15
2013-05-06,1325.1
2013-05-07,1060.11
2013-05-08,1334.88
2013-05-09,918.82
2013-05-10,1320.6
2013-05-11,1044.93
2013-05-12,984.56
2013-05-13,1335.02
2013-05-14,1344.95
2013-05-15,1372.19
2013-05-16,1377.15
2013-05-17,1379.99
2013-05-20,1361.86
2013-05-21,1345.57
2013-05-22,1363.32
2013-05-23,1361.32
2013-05-24,1365.78
2013-05-27,1339.21
2013-05-28,1332.88
2013-05-29,1281.73
2013-05-30,1274.8
2013-05-31,1249.02
2013-06-02,1169.88
2013-06-03,1179.86
2013-06-04,1156.75
2013-06-05,1325.1
2013-06-06,1143.11
2013-06-07,1117.33
2013-06-08,1011.11
2013-06-09,932.9
2013-06-10,1116.31
2013-06-11,1014.75
2013-06-12,973.15
2013-06-13,1116.17
2013-06-14,1133.89
2013-06-17,1154.79
2013-06-18,1144.68
2013-06-19,1132.45
2013-06-20,1081.32
2013-06-21,1050.48
2013-06-24,1035.04
2013-06-25,1022.72
2013-06-26,1029.59
2013-06-27,1061.9
2013-06-28,1088.75
2013-07-01,1166.46
2013-07-02,1078.71
2013-07-03,1189.92
2013-07-04,1027.38
2013-07-05,1060.11
2013-07-06,1117.33
2013-07-08,1012.63
2013-07-09,1007.15
2013-07-10,986.38
2013-07-11,1024.17
2013-07-12,989.56
2013-07-15,1037.29
2013-07-16,1053.53
2013-07-17,1046.32
2013-07-18,1079.82
2013-07-19,1058.0
2013-07-22,1049.9
2013-07-23,1056.91
2013-07-24,1032.99
2013-07-25,998.54
2013-07-26,1005.15
2013-07-29,991.81
2013-07-30,1024.34
2013-07-31,1024.18
2013-08-01,1182.35
2013-08-02,999.55
2013-08-03,1191.55
2013-08-04,1183.69
2013-08-05,1334.88
2013-08-06,1011.11
2013-08-07,1001.35
2013-08-08,
2013-08-09,
2013-08-10,1045.2
2013-08-11,1023.22
2013-08-12,1009.88
2013-08-13,1039.29
2013-08-14,1039.2
2013-08-15,1037.95
2013-08-16,1002.93
2013-08-19,988.09
2013-08-20,969.59
2013-08-21,955.67
2013-08-22,921.48
2013-08-23,930.67
2013-08-26,920.15
2013-08-27,912.06
2013-08-28,893.91
2013-08-29,918.2
2013-08-30,
2013-09-01,1166.21
2013-09-02,939.49
2013-09-03,936.33
2013-09-04,928.42
2013-09-05,918.82
2013-09-06,932.9
2013-09-07,1007.15
2013-09-08,
2013-09-09,961.95
2013-09-10,1019.1
2013-09-11,995.76
2013-09-12,985.38
2013-09-13,1004.93
2013-09-16,1026.17
2013-09-17,1038.54
2013-09-18,1052.5
2013-09-19,1143.29
2013-09-20,1114.83
2013-09-23,1087.98
2013-09-24,1075.3
2013-09-25,1059.21
2013-09-26,1060.71
2013-09-27,1045.95
2013-09-30,1027.89
2013-10-01,1051.78
2013-10-02,1047.77
2013-10-03,1052.1
2013-10-04,1197.32
2013-10-05,1320.6
2013-10-06,1116.31
2013-10-07,986.38
2013-10-08,1045.2
2013-10-09,985.29
2013-10-10,1038.8
2013-10-11,1048.78
2013-10-12,996.39
2013-10-14,1049.6
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,1079.3
2013-10-22,1085.51
2013-10-23,1087.81
2013-10-24,1087.92
2013-10-25,1082.89
2013-10-28,1094.61
2013-10-29,
2013-10-30,1104.97
2013-10-31,1079.72
2013-11-01,1053.5
2013-11-02,1136.4
2013-11-03,1219.14
2013-11-04,1051.01
2013-11-05,1044.93
2013-11-06,1115.87
2013-11-07,994.82
2013-11-08,1023.22
2013-11-09,995.76
2013-11-10,1048.78
2013-11-11,991.27
2013-11-12,969.17
2013-11-13,981.98
2013-11-14,1006.44
2013-11-15,1016.42
2013-11-18,1020.66
2013-11-19,1024.0
2013-11-20,1003.07
2013-11-21,1014.27
2013-11-22,1017.63
2013-11-25,1046.81
2013-11-26,1038.98
2013-11-27,1023.58
2013-11-28,1019.1
2013-11-29,1011.52
2013-12-02,1128.34
2013-12-03,1218.63
2013-12-04,1224.38
2013-12-05,984.56
2013-12-06,1108.36
2013-12-07,989.56
2013-12-08,1009.88
2013-12-09,999.44
2013-12-10,996.39
2013-12-11,1001.88
2013-12-12,989.6
2013-12-13,991.77
2013-12-16,1002.79
2013-12-17,982.8
2013-12-18,932.71
2013-12-19,952.07
2013-12-20,927.87
2013-12-23,929.78
2013-12-24,928.9
2013-12-25,940.2
2013-12-26,879.98
2013-12-27,830.68
2013-12-30,874.76
2013-12-31,905.59
2014-01-01,
2014-01-02,886.59
2014-01-03,889.56
2014-01-04,943.93
2014-01-05,
2014-01-06,880.28
2014-01-07,1070.22
2014-01-08,1108.8
2014-01-09,892.03
2014-01-10,894.74
2014-01-12,1188.31
2014-01-13,919.4
2014-01-14,901.38
2014-01-15,911.21
2014-01-16,906.07
2014-01-17,902.09
2014-01-20,884.36
2014-01-21,893.75
2014-01-22,899.68
2014-01-23,900.17
2014-01-24,852.06
2014-01-27,840.54
2014-01-28,864.77
2014-01-29,830.34
2014-01-30,808.1
2014-01-31,814.68
2014-02-01,886.59
2014-02-03,812.61
2014-02-04,811.02
2014-02-05,1025.91
2014-02-06,1098.96
2014-02-07,850.89
2014-02-09,1099.58
2014-02-10,847.08
2014-02-11,859.37
2014-02-12,1164.44
2014-02-13,844.87
2014-02-14,853.35
2014-02-17,868.6
2014-02-18,864.91
2014-02-19,844.92
2014-02-20,839.9
2014-02-21,844.72
2014-02-24,841.78
2014-02-25,822.51
2014-02-26,824.31
2014-02-27,806.21
2014-02-28,822.35
2014-03-01,889.56
2014-03-02,812.61
2014-03-03,810.38
2014-03-04,826.62
2014-03-05,838.56
2014-03-06,1090.69
2014-03-07,1045.43
2014-03-09,1106.59
2014-03-10,994.87
2014-03-11,827.1
2014-03-12,1153.24
2014-03-13,838.42
2014-03-14,830.29
2014-03-17,839.41
2014-03-18,845.77
2014-03-19,863.61
2014-03-20,861.54
2014-03-21,856.69
2014-03-24,856.38
2014-03-25,846.59
2014-03-26,875.69
2014-03-27,910.56
2014-03-28,918.69
2014-03-31,939.58
2014-04-01,943.93
2014-04-02,811.02
2014-04-03,964.61
2014-04-04,970.36
2014-04-06,1076.72
2014-04-07,986.02
2014-04-08,1126.65
2014-04-09,1106.82
2014-04-10,991.24
2014-04-11,1078.41
2014-04-12,1154.45
2014-04-14,982.11
2014-04-15,1010.12
2014-04-16,983.93
2014-04-17,988.88
2014-04-18,997.81
2014-04-21,991.37
2014-04-22,992.74
2014-04-23,
2014-04-24,988.87
2014-04-25,964.6
2014-04-28,966.04
2014-04-29,981.13
2014-04-30,990.22
2014-05-01,
2014-05-02,834.01
2014-05-03,838.56
2014-05-05,1022.82
2014-05-06,1028.92
2014-05-07,1030.5
2014-05-08,1038.66
2014-05-09,1119.2
2014-05-11,1075.48
2014-05-12,1169.75
2014-05-13,1042.61
2014-05-14,1041.8
2014-05-15,1044.55
2014-05-16,1021.21
2014-05-19,
2014-05-20,1019.67
2014-05-21,1042.49
2014-05-22,1049.24
2014-05-23,1080.06
2014-05-26,1085.2
2014-05-27,1081.97
2014-05-28,1085.05
2014-05-29,1095.74
2014-05-30,1100.86
2014-06-01,880.28
2014-06-02,835.85
2014-06-03,1090.69
2014-06-04,1076.72
2014-06-05,1028.92
2014-06-06,1107.94
2014-06-08,1075.27
2014-06-09,1122.57
2014-06-10,1119.78
2014-06-11,1052.92
2014-06-12,1087.8
2014-06-13,1096.32
2014-06-16,1071.38
2014-06-17,1070.21
2014-06-18,1064.33
2014-06-19,1080.89
2014-06-20,1073.37
2014-06-23,1078.14
2014-06-24,1100.83
2014-06-25,1072.55
2014-06-26,1081.59
2014-06-27,1073.39
2014-06-30,1080.42
2014-07-01,1070.22
2014-07-02,1039.4
2014-07-03,843.82
2014-07-04,986.02
2014-07-05,1030.5
2014-07-07,1051.37
2014-07-08,1079.37
2014-07-09,1082.65
2014-07-10,1077.57
2014-07-11,1036.99
2014-07-14,1085.71
2014-07-15,1103.43
2014-07-16,1115.7
2014-07-17,1118.12
2014-07-18,1106.02
2014-07-21,1128.99
2014-07-22,1130.75
2014-07-23,1130.71
2014-07-24,1150.18
2014-07-25,1145.41
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,1140.51
2014-08-01,1108.8
2014-08-04,1126.65
2014-08-05,1124.54
2014-08-06,1075.27
2014-08-07,1079.37
2014-08-08,1058.52
2014-08-09,1127.67
2014-08-10,978.39
2014-08-11,1061.43
2014-08-12,1048.98
2014-08-13,1040.65
2014-08-14,1044.05
2014-08-15,1045.27
2014-08-18,1037.45
2014-08-19,1068.75
2014-08-20,1070.18
2014-08-21,1073.21
2014-08-22,1070.65
2014-08-25,1076.01
2014-08-26,1098.74
2014-08-27,1102.89
2014-08-28,1097.96
2014-08-29,1113.05
2014-09-01,1092.4
2014-09-02,1099.58
2014-09-03,1106.59
2014-09-04,995.34
2014-09-05,1119.2
2014-09-06,1122.57
2014-09-07,1082.65
2014-09-08,1127.67
2014-09-09,1111.7
2014-09-10,1080.5
2014-09-11,1080.11
2014-09-12,1069.74
2014-09-15,1053.21
2014-09-16,1053.33
2014-09-17,1068.93
2014-09-18,1050.68
2014-09-19,1046.88
2014-09-22,1044.45
2014-09-23,1052.55
2014-09-24,1042.75
2014-09-25,1020.01
2014-09-26,1007.68
2014-09-29,998.55
2014-09-30,1003.88
2014-10-01,1006.88
2014-10-02,847.08
2014-10-03,994.87
2014-10-04,991.24
2014-10-06,
2014-10-07,1077.57
2014-10-08,978.39
2014-10-09,1080.5
2014-10-10,996.81
2014-10-11,1047.75
2014-10-12,1129.15
2014-10-13,1004.53
2014-10-14,999.65
2014-10-15,1017.97
2014-10-16,1001.81
2014-10-17,1015.92
2014-10-20,1034.3
2014-10-21,1039.61
2014-10-22,1051.51
2014-10-23,1070.26
2014-10-24,1079.55
2014-10-27,1067.38
2014-10-28,1077.3
2014-10-29,
2014-10-30,1068.77
2014-10-31,1091.33
2014-11-02,859.37
2014-11-03,1085.33
2014-11-04,1078.41
2014-11-05,1075.48
2014-11-06,1122.17
2014-11-07,1070.25
2014-11-08,1061.43
2014-11-09,1080.11
2014-11-10,1047.75
2014-11-11,1037.26
2014-11-12,1068.93
2014-11-13,1091.24
2014-11-14,1092.18
2014-11-17,1100.0
2014-11-18,1097.49
2014-11-19,1112.15
2014-11-20,1104.71
2014-11-21,1127.49
2014-11-24,1124.33
2014-11-25,1119.82
2014-11-26,1132.55
2014-11-27,1148.19
2014-11-28,1168.18
2014-12-01,1188.31
2014-12-02,1164.44
2014-12-03,1153.24
2014-12-04,1154.45
2014-12-05,1169.75
2014-12-06,1087.8
2014-12-08,1145.92
2014-12-09,1069.74
2014-12-10,1129.15
2014-12-11,1068.93
2014-12-12,1120.43
2014-12-15,1110.19
2014-12-16,1101.14
2014-12-17,1058.75
2014-12-18,1109.07
2014-12-19,1117.53
2014-12-22,1132.35
2014-12-23,1135.09
2014-12-24,1137.81
2014-12-25,1141.92
2014-12-26,1143.23
2014-12-29,1132.05
2014-12-30,1138.07
2014-12-31,1136.17
2015-01-01,
2015-01-02,1145.23
2015-01-04,1076.01
2015-01-05,1155.59
2015-01-06,1151.32
2015-01-07,1170.21
2015-01-08,1178.21
2015-01-09,1181.53
2015-01-10,956.64
2015-01-12,1195.47
2015-01-13,1191.04
2015-01-14,1194.62
2015-01-15,1193.5
2015-01-16,1192.8
2015-01-19,1197.06
2015-01-20,1213.1
2015-01-21,1236.47
2015-01-22,1237.42
2015-01-23,1259.71
2015-01-26,1248.71
2015-01-27,1263.15
2015-01-28,1261.37
2015-01-29,1243.86
2015-01-30,1223.57
2015-02-01,1145.23
2015-02-02,1235.5
2015-02-03,1147.82
2015-02-04,1079.04
2015-02-05,1177.86
2015-02-06,1064.09
2015-02-07,1057.77
2015-02-09,945.73
2015-02-10,1147.35
2015-02-11,1135.83
2015-02-12,1145.37
2015-02-13,1170.09
2015-02-16,1176.27
2015-02-17,1161.86
2015-02-18,1147.96
2015-02-19,1179.76
2015-02-20,1174.78
2015-02-23,1159.23
2015-02-24,1181.33
2015-02-25,1194.87
2015-02-26,1189.4
2015-02-27,1138.37
2015-03-02,1147.82
2015-03-03,1147.78
2015-03-04,1074.95
2015-03-05,1080.25
2015-03-06,1078.84
2015-03-07,1067.93
2015-03-08,1031.8
2015-03-09,948.84
2015-03-10,1057.24
2015-03-11,1055.41
2015-03-12,977.12
2015-03-13,1039.73
2015-03-16,1046.83
2015-03-17,1064.73
2015-03-18,1061.73
2015-03-19,1103.84
2015-03-20,1101.27
2015-03-23,1125.95
2015-03-24,1109.5
2015-03-25,1107.66
2015-03-26,1084.72
2015-03-27,1071.97
2015-03-30,1088.22
2015-03-31,1077.58
2015-04-01,1076.01
2015-04-02,1182.25
2015-04-03,1074.95
2015-04-05,1115.91
2015-04-06,1080.14
2015-04-07,1103.12
2015-04-08,1024.23
2015-04-09,1103.09
2015-04-10,1105.39
2015-04-11,1091.25
2015-04-12,962.64
2015-04-13,1093.97
2015-04-14,1071.83
2015-04-15,1086.14
2015-04-16,1087.23
2015-04-17,1103.36
2015-04-20,1097.56
2015-04-21,1094.28
2015-04-22,1123.39
2015-04-23,
2015-04-24,1114.46
2015-04-27,1138.61
2015-04-28,1149.42
2015-04-29,1147.6
2015-04-30,1132.76
2015-05-01,
2015-05-02,1177.86
2015-05-03,1080.25
2015-05-04,1115.91
2015-05-05,1117.36
2015-05-06,1091.6
2015-05-07,1081.93
2015-05-08,1011.97
2015-05-10,977.02
2015-05-11,1121.54
2015-05-12,1116.09
2015-05-13,1132.87
2015-05-14,1152.2
2015-05-15,1171.46
2015-05-18,1179.04
2015-05-19,
2015-05-20,1169.83
2015-05-21,1174.53
2015-05-22,1141.02
2015-05-25,1126.1
2015-05-26,1118.47
2015-05-27,1107.17
2015-05-28,1112.91
2015-05-29,1108.16
2015-06-01,1084.43
2015-06-02,1064.09
2015-06-03,1097.01
2015-06-04,1080.14
2015-06-05,1094.78
2015-06-07,1067.29
2015-06-08,1006.09
2015-06-09,1022.76
2015-06-10,993.55
2015-06-11,1049.53
2015-06-12,1068.79
2015-06-15,1051.12
2015-06-16,1049.27
2015-06-17,1064.59
2015-06-18,1078.14
2015-06-19,1086.55
2015-06-22,1107.28
2015-06-23,1100.28
2015-06-24,1107.13
2015-06-25,1106.09
2015-06-26,1096.86
2015-06-29,1083.38
2015-06-30,1080.72
2015-07-01,1170.21
2015-07-02,1057.77
2015-07-03,1067.93
2015-07-04,1103.12
2015-07-05,1081.93
2015-07-06,1067.29
2015-07-07,1082.93
2015-07-08,1025.69
2015-07-09,922.53
2015-07-10,1087.34
2015-07-12,959.22
2015-07-13,1095.0
2015-07-14,1100.16
2015-07-15,1082.46
2015-07-16,1079.53
2015-07-17,
2015-07-20,1062.46
2015-07-21,1051.1
2015-07-22,1049.2
2015-07-23,1044.93
2015-07-24,1022.81
2015-07-27,1017.33
2015-07-28,1018.21
2015-07-29,1012.41
2015-07-30,1017.68
2015-07-31,1027.82
2015-08-01,1178.21
2015-08-03,1031.8
2015-08-04,1105.02
2015-08-05,1011.97
2015-08-06,1006.09
2015-08-07,1025.69
2015-08-09,923.03
2015-08-10,1010.86
2015-08-11,1034.75
2015-08-12,1023.42
2015-08-13,1002.82
2015-08-14,995.07
2015-08-17,989.21
2015-08-18,980.08
2015-08-19,973.02
2015-08-20,946.84
2015-08-21,946.34
2015-08-24,927.45
2015-08-25,942.1
2015-08-26,942.75
2015-08-27,969.09
2015-08-28,961.58
2015-08-31,962.78
2015-09-01,1181.53
2015-09-02,1136.26
2015-09-03,1095.35
2015-09-04,942.51
2015-09-06,1022.76
2015-09-07,1060.24
2015-09-08,923.03
2015-09-09,933.4
2015-09-10,920.95
2015-09-11,920.08
2015-09-12,972.37
2015-09-14,911.73
2015-09-15,916.49
2015-09-16,936.78
2015-09-17,943.55
2015-09-18,945.9
2015-09-21,956.09
2015-09-22,961.18
2015-09-23,953.27
2015-09-24,
2015-09-25,
2015-09-28,945.07
2015-09-29,938.93
2015-09-30,948.24
2015-10-01,956.64
2015-10-02,951.32
2015-10-03,1057.24
2015-10-04,1105.39
2015-10-05,977.02
2015-10-06,993.55
2015-10-07,1013.16
2015-10-08,1011.24
2015-10-09,920.95
2015-10-11,1062.57
2015-10-12,939.43
2015-10-13,1008.69
2015-10-14,1012.27
2015-10-15,1036.63
2015-10-16,1015.61
2015-10-19,1026.66
2015-10-20,1029.43
2015-10-21,1028.95
2015-10-22,1030.45
2015-10-23,1037.82
2015-10-26,1025.13
2015-10-27,1011.43
2015-10-28,1004.11
2015-10-29,
2015-10-30,998.57
2015-11-02,1089.88
2015-11-03,1055.41
2015-11-04,1091.25
2015-11-05,1082.97
2015-11-06,1079.72
2015-11-08,1034.75
2015-11-09,920.08
2015-11-10,1062.57
2015-11-11,1068.97
2015-11-12,1067.95
2015-11-13,1066.66
2015-11-16,1058.73
2015-11-17,1062.71
2015-11-18,1058.97
2015-11-19,1053.84
2015-11-20,1054.96
2015-11-23,1042.84
2015-11-24,1019.67
2015-11-25,985.84
2015-11-26,985.52
2015-11-27,979.87
2015-11-30,968.36
2015-12-01,1195.47
2015-12-02,988.76
2015-12-03,977.12
2015-12-04,962.64
2015-12-05,1116.09
2015-12-06,1068.79
2015-12-07,959.22
2015-12-08,1023.42
2015-12-09,972.37
2015-12-10,1017.04
2015-12-11,1067.95
2015-12-14,898.52
2015-12-15,936.4
2015-12-16,946.04
2015-12-17,958.55
2015-12-18,943.79
2015-12-21,958.37
2015-12-22,953.4
2015-12-23,966.52
2015-12-24,967.38
2015-12-25,968.8
2015-12-28,971.3
2015-12-29,969.56
2015-12-30,959.91
2015-12-31,942.77
2016-01-01,
2016-01-02,969.05
2016-01-03,988.39
2016-01-04,923.06
2016-01-05,923.68
2016-01-06,929.17
2016-01-07,932.37
2016-01-08,992.15
2016-01-09,1007.77
2016-01-11,1047.33
2016-01-12,941.72
2016-01-13,949.3
2016-01-14,946.55
2016-01-15,937.93
2016-01-18,939.09
2016-01-19,938.09
2016-01-20,918.36
2016-01-21,903.75
2016-01-22,924.38
2016-01-25,926.76
2016-01-26,948.99
2016-01-27,948.55
2016-01-28,953.94
2016-01-29,969.58
2016-02-01,969.05
2016-02-02,948.91
2016-02-03,1002.38
2016-02-04,981.51
2016-02-05,1095.66
2016-02-06,995.07
2016-02-08,980.46
2016-02-09,1026.12
2016-02-10,941.78
2016-02-11,936.61
2016-02-12,972.65
2016-02-15,930.67
2016-02-16,929.46
2016-02-17,954.42
2016-02-18,958.68
2016-02-19,947.9
2016-02-22,977.64
2016-02-23,987.95
2016-02-24,965.18
2016-02-25,981.3
2016-02-26,982.48
2016-02-29,988.53
2016-03-01,988.39
2016-03-02,1002.38
2016-03-03,1006.13
2016-03-04,1009.95
2016-03-05,1055.57
2016-03-06,1020.6
2016-03-07,1011.34
2016-03-08,1015.44
2016-03-09,1032.62
2016-03-10,1034.9
2016-03-11,1035.63
2016-03-14,1047.63
2016-03-15,1027.72
2016-03-16,1026.81
2016-03-17,1055.87
2016-03-18,1073.51
2016-03-21,1076.75
2016-03-22,1047.11
2016-03-23,1031.55
2016-03-24,1049.97
2016-03-25,1048.89
2016-03-28,1046.18
2016-03-29,1049.64
2016-03-30,1065.07
2016-03-31,1069.64
2016-04-01,1053.48
2016-04-02,981.51
2016-04-03,1009.95
2016-04-04,1077.28
2016-04-05,1032.63
2016-04-06,1051.87
2016-04-07,1036.41
2016-04-08,1061.75
2016-04-10,1034.98
2016-04-11,1001.4
2016-04-12,1076.86
2016-04-13,1103.8
2016-04-14,1107.4
2016-04-15,1110.77
2016-04-18,1129.37
2016-04-19,1128.98
2016-04-20,1119.07
2016-04-21,1121.33
2016-04-22,1117.37
2016-04-25,1102.57
2016-04-26,1119.94
2016-04-27,1116.2
2016-04-28,1119.05
2016-04-29,1117.46
2016-05-01,923.68
2016-05-02,976.27
2016-05-03,1055.57
2016-05-04,1032.63
2016-05-05,1014.27
2016-05-06,1006.13
2016-05-07,
2016-05-08,986.22
2016-05-09,1018.14
2016-05-10,1040.95
2016-05-11,1020.45
2016-05-12,973.6
2016-05-13,1008.21
2016-05-16,992.52
2016-05-17,997.7
2016-05-18,998.85
2016-05-19,
2016-05-20,981.43
2016-05-23,992.4
2016-05-24,1031.39
2016-05-25,1021.74
2016-05-26,1015.83
2016-05-27,1017.07
2016-05-30,1024.13
2016-05-31,1016.84
2016-06-01,929.17
2016-06-02,995.07
2016-06-03,1020.6
2016-06-04,1051.87
2016-06-05,1006.13
2016-06-06,1028.28
2016-06-07,
2016-06-08,1031.73
2016-06-09,1017.25
2016-06-10,1043.83
2016-06-12,999.37
2016-06-13,1004.36
2016-06-14,996.2
2016-06-15,1006.54
2016-06-16,985.77
2016-06-17,1001.87
2016-06-20,1029.48
2016-06-21,1032.03
2016-06-22,1032.18
2016-06-23,1044.8
2016-06-24,1005.51
2016-06-27,1003.31
2016-06-28,1025.82
2016-06-29,1017.34
2016-06-30,1019.33
2016-07-01,1030.0
2016-07-03,1011.34
2016-07-04,1047.45
2016-07-05,
2016-07-06,1019.33
2016-07-07,
2016-07-08,1035.28
2016-07-09,1037.13
2016-07-10,1043.58
2016-07-11,1018.42
2016-07-12,1085.22
2016-07-13,1085.17
2016-07-14,1096.99
2016-07-15,1101.34
2016-07-18,1012.72
2016-07-19,999.15
2016-07-20,976.61
2016-07-21,929.14
2016-07-22,927.77
2016-07-25,958.66
2016-07-26,948.48
2016-07-27,968.88
2016-07-28,968.6
2016-07-29,977.06
2016-08-01,992.15
2016-08-02,944.55
2016-08-03,1015.44
2016-08-04,1061.75
2016-08-05,986.22
2016-08-06,1031.73
2016-08-07,1035.28
2016-08-08,1015.96
2016-08-09,1029.93
2016-08-10,1021.3
2016-08-11,1025.82
2016-08-12,1006.79
2016-08-15,1035.19
2016-08-16,1024.73
2016-08-17,1035.77
2016-08-18,1037.74
2016-08-19,1039.76
2016-08-22,1034.63
2016-08-23,1030.2
2016-08-24,1007.38
2016-08-25,1019.14
2016-08-26,1027.3
2016-08-29,1010.17
2016-08-30,
2016-08-31,1011.3
2016-09-01,1007.77
2016-09-02,939.15
2016-09-03,1032.62
2016-09-05,1018.14
2016-09-06,1017.25
2016-09-07,1037.13
2016-09-08,1029.93
2016-09-09,1034.04
2016-09-11,1023.29
2016-09-12,1004.16
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,1024.88
2016-09-19,1049.11
2016-09-20,1043.36
2016-09-21,1051.93
2016-09-22,1082.18
2016-09-23,1077.99
2016-09-26,1028.61
2016-09-27,1040.94
2016-09-28,1053.93
2016-09-29,1040.26
2016-09-30,1031.97
2016-10-02,941.78
2016-10-03,1041.77
2016-10-04,1034.98
2016-10-05,1040.95
2016-10-06,1006.99
2016-10-07,1043.58
2016-10-08,1021.3
2016-10-10,1041.2
2016-10-11,1024.47
2016-10-12,1036.28
2016-10-13,1023.86
2016-10-14,1036.76
2016-10-17,1034.49
2016-10-18,1052.74
2016-10-19,1065.85
2016-10-20,1066.0
2016-10-21,1061.54
2016-10-24,1079.95
2016-10-25,1069.85
2016-10-26,1071.6
2016-10-27,1060.38
2016-10-28,1057.88
2016-10-31,1063.12
2016-11-01,1047.33
2016-11-02,1045.22
2016-11-03,1035.63
2016-11-04,1001.4
2016-11-05,1020.45
2016-11-07,1018.42
2016-11-08,1025.82
2016-11-09,1023.29
2016-11-10,1036.68
2016-11-11,1005.43
2016-11-14,996.38
2016-11-15,1010.21
2016-11-16,998.8
2016-11-17,1003.08
2016-11-18,1010.96
2016-11-21,1007.09
2016-11-22,1013.02
2016-11-23,998.85
2016-11-24,983.29
2016-11-25,985.8
2016-11-28,996.0
2016-11-29,986.24
2016-11-30,979.76
2016-12-01,963.59
2016-12-02,933.36
2016-12-04,1076.86
2016-12-05,973.6
2016-12-06,999.37
2016-12-07,1009.26
2016-12-08,1006.79
2016-12-09,
2016-12-10,1036.28
2016-12-12,1010.34
2016-12-13,1025.37
2016-12-14,1024.26
2016-12-15,1035.85
2016-12-16,1029.23
2016-12-19,1023.5
2016-12-20,1033.7
2016-12-21,1032.03
2016-12-22,1029.39
2016-12-23,1023.57
2016-12-26,1023.5
2016-12-27,1019.47
2016-12-28,1031.7
2016-12-29,1032.11
2016-12-30,1035.95
2017-01-02,1142.12
2017-01-03,1186.78
2017-01-04,1007.41
2017-01-05,1007.66
2017-01-06,1263.86
2017-01-08,1363.79
2017-01-09,
2017-01-10,1015.94
2017-01-11,1012.18
2017-01-12,1062.78
2017-01-13,1065.81
2017-01-16,1062.19
2017-01-17,1075.89
2017-01-18,1083.37
2017-01-19,1072.1
2017-01-20,1081.98
2017-01-23,1078.23
2017-01-24,1093.29
2017-01-25,1079.18
2017-01-26,1091.33
2017-01-27,1090.12
2017-01-30,1131.71
2017-01-31,1132.82
2017-02-01,1142.12
2017-02-02,1154.27
2017-02-03,1194.42
2017-02-05,1246.25
2017-02-06,1281.96
2017-02-07,1163.56
2017-02-08,1177.17
2017-02-09,1186.59
2017-02-10,1272.91
2017-02-11,1363.24
2017-02-13,1179.6
2017-02-14,1174.73
2017-02-15,1165.71
2017-02-16,1172.23
2017-02-17,1184.01
2017-02-20,1179.26
2017-02-21,1185.44
2017-02-22,1174.13
2017-02-23,1181.6
2017-02-24,1169.82
2017-02-27,1164.08
2017-02-28,1157.62
2017-03-01,1186.78
2017-03-02,1194.42
2017-03-03,1188.29
2017-03-04,1158.21
2017-03-05,1239.44
2017-03-06,1209.83
2017-03-07,1300.72
2017-03-08,1176.93
2017-03-09,1170.25
2017-03-10,1270.1
2017-03-11,1327.79
2017-03-13,1180.39
2017-03-14,1172.72
2017-03-15,1177.45
2017-03-16,1187.18
2017-03-17,1187.55
2017-03-20,1194.47
2017-03-21,1187.22
2017-03-22,1178.01
2017-03-23,1176.78
2017-03-24,1189.09
2017-03-27,1176.51
2017-03-28,1185.81
2017-03-29,1166.78
2017-03-30,1164.43
2017-03-31,1159.54
2017-04-01,1007.41
2017-04-03,1158.21
2017-04-04,1159.01
2017-04-05,1171.8
2017-04-06,1167.06
2017-04-07,1165.08
2017-04-08,1390.83
2017-04-09,
2017-04-10,1284.75
2017-04-11,1207.92
2017-04-12,1234.57
2017-04-13,1193.78
2017-04-14,1204.72
2017-04-17,1211.63
2017-04-18,1224.85
2017-04-19,1212.93
2017-04-20,1229.15
2017-04-21,1233.22
2017-04-24,1252.72
2017-04-25,1261.77
2017-04-26,1253.68
2017-04-27,1245.82
2017-04-28,1250.48
2017-05-01,1007.66
2017-05-02,1246.25
2017-05-03,1239.44
2017-05-04,1229.68
2017-05-05,1240.22
2017-05-06,1271.66
2017-05-07,1303.74
2017-05-08,1234.59
2017-05-09,1252.26
2017-05-10,1275.64
2017-05-11,1241.11
2017-05-12,1237.59
2017-05-15,1244.69
2017-05-16,1255.02
2017-05-17,1251.68
2017-05-18,1244.87
2017-05-19,
2017-05-22,1257.93
2017-05-23,1280.28
2017-05-24,1289.86
2017-05-25,1275.49
2017-05-26,1269.88
2017-05-29,1273.29
2017-05-30,1265.1
