Tarih,TP_MK_ISL_HC
2011-09-19,2369938.41
2011-09-20,4847742.84
2011-09-21,3200394.51
2011-09-22,3084009.25
2011-09-23,2971954.57
2011-09-26,2798233.22
2011-09-27,2249403.59
2011-09-28,2996982.13
2011-09-29,2703816.91
2011-09-30,2807328.72
2011-10-01,3493480.0
2011-10-02,3162033.55
2011-10-03,2564322.43
2011-10-04,2753606.9
2011-10-05,2422809.6
2011-10-06,1988391.8
2011-10-07,2713451.07
2011-10-08,3497624.86
2011-10-10,2151539.84
2011-10-11,2247199.665
2011-10-12,2566231.28
2011-10-13,2582199.84
2011-10-14,2201921.99
2011-10-17,2270117.39
2011-10-18,2320001.34
2011-10-19,2477535.33
2011-10-20,2771447.06
2011-10-21,2460352.87
2011-10-24,2610554.49
2011-10-25,2446180.35
2011-10-26,2354984.66
2011-10-27,2599591.06
2011-10-28,1040601.36
2011-10-31,2247791.73
2011-11-01,2272215.66
2011-11-02,2929433.49
2011-11-03,2468853.45
2011-11-04,1798958.49
2011-11-05,3775881.19
2011-11-07,1518851.32
2011-11-08,3188692.63
2011-11-09,
2011-11-10,2247199.665
2011-11-11,1736866.42
2011-11-14,1823143.39
2011-11-15,1869091.51
2011-11-16,2134034.46
2011-11-17,2238385.58
2011-11-18,1695834.08
2011-11-21,1746492.91
2011-11-22,2106877.97
2011-11-23,2263082.59
2011-11-24,2094311.34
2011-11-25,2353399.25
2011-11-28,1782552.23
2011-11-29,2005220.49
2011-11-30,3188825.36
2011-12-01,2257133.17
2011-12-02,2366106.44
2011-12-04,3332922.84
2011-12-05,3205656.11
2011-12-06,1727948.99
2011-12-07,1861120.41
2011-12-08,2177215.57
2011-12-09,2185852.02
2011-12-10,2566231.28
2011-12-12,1753466.04
2011-12-13,2041278.15
2011-12-14,1806095.99
2011-12-15,1989450.65
2011-12-16,1691567.04
2011-12-19,1533875.59
2011-12-20,1797676.92
2011-12-21,2219188.13
2011-12-22,1559379.24
2011-12-23,1237269.16
2011-12-26,833889.68
2011-12-27,1057086.62
2011-12-28,1350160.32
2011-12-29,1091718.47
2011-12-30,977207.19
2012-01-02,2803922.02
2012-01-03,2593606.36
2012-01-04,1939846.91
2012-01-05,1804929.41
2012-01-06,1988941.99
2012-01-08,1874860.17
2012-01-09,1896748.37
2012-01-10,1866809.89
2012-01-11,3281953.99
2012-01-12,2338553.91
2012-01-13,1875732.66
2012-01-16,1804530.31
2012-01-17,2396853.22
2012-01-18,2349651.65
2012-01-19,2730451.09
2012-01-20,2258460.61
2012-01-23,2062451.19
2012-01-24,2134434.53
2012-01-25,2217908.03
2012-01-26,3459129.81
2012-01-27,2520120.49
2012-01-30,2125458.34
2012-01-31,2977224.49
2012-02-01,2803922.02
2012-02-02,3405776.03
2012-02-03,2880055.97
2012-02-04,2460549.63
2012-02-05,2623068.07
2012-02-06,2262052.21
2012-02-07,2159310.68
2012-02-08,2579288.86
2012-02-09,3447813.79
2012-02-10,2250311.21
2012-02-11,2823446.87
2012-02-13,2578074.79
2012-02-14,3148592.22
2012-02-15,2576260.52
2012-02-16,2513778.44
2012-02-17,2614067.58
2012-02-20,2665459.9
2012-02-21,2677667.41
2012-02-22,2971814.28
2012-02-23,2629099.93
2012-02-24,2627926.8
2012-02-27,2345115.17
2012-02-28,2524570.5
2012-02-29,2879389.54
2012-03-01,1734996.38
2012-03-02,1231641.96
2012-03-04,3392311.21
2012-03-05,2286984.49
2012-03-06,2144167.03
2012-03-07,2191437.73
2012-03-08,2625237.88
2012-03-09,1662412.82
2012-03-10,2310111.3
2012-03-12,3395400.03
2012-03-13,2345927.08
2012-03-14,6228595.8
2012-03-15,2603077.4
2012-03-16,3550449.01
2012-03-19,3170055.78
2012-03-20,2616617.25
2012-03-21,2620753.65
2012-03-22,2974367.14
2012-03-23,2837620.85
2012-03-26,2950398.16
2012-03-27,3012896.28
2012-03-28,3248217.0
2012-03-29,2313287.4
2012-03-30,2565982.01
2012-04-01,1939846.91
2012-04-02,2460549.63
2012-04-03,3392311.21
2012-04-04,2592076.01
2012-04-05,2962231.67
2012-04-06,1971891.71
2012-04-07,2069113.71
2012-04-09,1869638.39
2012-04-10,2906821.3
2012-04-11,2547110.76
2012-04-12,3993644.0
2012-04-13,3022687.77
2012-04-16,2811292.93
2012-04-17,2848804.35
2012-04-18,2975425.8
2012-04-19,2956893.65
2012-04-20,2683409.4
2012-04-23,
2012-04-24,3397821.78
2012-04-25,3225513.21
2012-04-26,3616189.34
2012-04-27,2990418.65
2012-04-30,2736070.78
2012-05-01,
2012-05-02,2623068.07
2012-05-03,2286984.49
2012-05-04,2962231.67
2012-05-06,1953414.7
2012-05-07,2005573.08
2012-05-08,2494006.19
2012-05-09,2091855.91
2012-05-10,2194326.29
2012-05-11,2344636.25
2012-05-12,4323156.17
2012-05-14,2318478.57
2012-05-15,2175482.58
2012-05-16,2553785.01
2012-05-17,2414562.09
2012-05-18,2157007.28
2012-05-21,1701508.73
2012-05-22,1964349.99
2012-05-23,2232735.68
2012-05-24,2322992.44
2012-05-25,2712745.3
2012-05-28,1795092.35
2012-05-29,2259180.61
2012-05-30,2121782.81
2012-05-31,3012101.65
2012-06-01,1988941.99
2012-06-02,2262052.21
2012-06-03,2144167.03
2012-06-04,1971891.71
2012-06-05,1953414.7
2012-06-06,2181604.7
2012-06-07,2556292.28
2012-06-08,2237420.9
2012-06-09,2261081.04
2012-06-11,3089746.33
2012-06-12,3804107.43
2012-06-13,2125002.17
2012-06-14,1914192.66
2012-06-15,1894468.92
2012-06-18,1817240.93
2012-06-19,2160775.28
2012-06-20,2267155.42
2012-06-21,2794207.6
2012-06-22,2567474.78
2012-06-25,2160859.72
2012-06-26,1880418.84
2012-06-27,3057610.82
2012-06-28,2516136.27
2012-06-29,2526451.46
2012-07-02,2159310.68
2012-07-03,2130180.67
2012-07-04,2069113.71
2012-07-05,2233611.59
2012-07-06,2556292.28
2012-07-08,2189283.0
2012-07-09,1853847.0
2012-07-10,2342287.2
2012-07-11,2123910.93
2012-07-12,3608941.79
2012-07-13,1643872.39
2012-07-16,1596013.46
2012-07-17,1686709.35
2012-07-18,2006200.48
2012-07-19,1929451.32
2012-07-20,1825923.6
2012-07-23,1600737.69
2012-07-24,1821964.5
2012-07-25,1976299.76
2012-07-26,2567722.11
2012-07-27,2340275.81
2012-07-30,2166957.85
2012-07-31,2582465.77
2012-08-01,1874860.17
2012-08-02,2579288.86
2012-08-03,2458428.52
2012-08-05,2494006.19
2012-08-06,2237420.9
2012-08-07,2189283.0
2012-08-08,2221193.45
2012-08-09,2083570.01
2012-08-10,1792339.53
2012-08-11,2894170.1
2012-08-13,1700041.57
2012-08-14,1649253.86
2012-08-15,1789330.61
2012-08-16,1613789.89
2012-08-17,1678147.32
2012-08-20,
2012-08-21,
2012-08-22,1650861.58
2012-08-23,1865233.05
2012-08-24,1582742.66
2012-08-27,1300342.12
2012-08-28,1866968.57
2012-08-29,1674063.62
2012-08-30,
2012-08-31,2323982.72
2012-09-01,1896748.37
2012-09-02,3447813.79
2012-09-03,2095955.76
2012-09-04,1869638.39
2012-09-05,2091855.91
2012-09-06,2261081.04
2012-09-07,1853847.0
2012-09-08,2083570.01
2012-09-10,2471460.17
2012-09-11,1769820.25
2012-09-12,2124343.44
2012-09-13,2142973.91
2012-09-14,2573402.88
2012-09-17,1967148.99
2012-09-18,2221834.3
2012-09-19,2486736.93
2012-09-20,1951450.36
2012-09-21,2525459.47
2012-09-24,2096573.46
2012-09-25,2512059.41
2012-09-26,2797242.58
2012-09-27,2041093.36
2012-09-28,2063396.26
2012-10-01,1668291.67
2012-10-02,2250311.21
2012-10-03,2310111.3
2012-10-04,2992618.85
2012-10-05,2744592.55
2012-10-07,2342287.2
2012-10-08,1792339.53
2012-10-09,1851595.06
2012-10-10,2659894.33
2012-10-11,3087048.36
2012-10-12,3646727.39
2012-10-15,1916788.06
2012-10-16,2303847.41
2012-10-17,2162983.16
2012-10-18,1936223.43
2012-10-19,2052132.47
2012-10-22,1966562.02
2012-10-23,1751281.81
2012-10-24,703333.72
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,1819308.12
2012-10-31,3108872.22
2012-11-01,3281953.99
2012-11-02,2823446.87
2012-11-04,2547110.76
2012-11-05,3573421.98
2012-11-06,2583048.43
2012-11-07,2123910.93
2012-11-08,2894170.1
2012-11-09,1769820.25
2012-11-10,3087048.36
2012-11-12,4408302.99
2012-11-13,2368702.71
2012-11-14,2554163.43
2012-11-15,1894616.52
2012-11-16,2365020.48
2012-11-19,3100794.17
2012-11-20,6894289.75
2012-11-21,4094280.03
2012-11-22,3355827.3
2012-11-23,2446201.97
2012-11-26,2628124.96
2012-11-27,3653487.37
2012-11-28,3229590.96
2012-11-29,3314839.58
2012-11-30,3197314.87
2012-12-01,2338553.91
2012-12-03,1938109.8
2012-12-04,2660799.64
2012-12-05,4323156.17
2012-12-06,2153996.32
2012-12-07,3608941.79
2012-12-09,2124343.44
2012-12-10,3646727.39
2012-12-11,4408302.99
2012-12-12,3249865.47
2012-12-13,3499021.32
2012-12-14,2468189.19
2012-12-17,3012254.64
2012-12-18,3255333.81
2012-12-19,3088707.78
2012-12-20,2739005.25
2012-12-21,2955792.59
2012-12-24,2274305.44
2012-12-25,1817970.67
2012-12-26,2277993.6
2012-12-27,2512237.99
2012-12-28,1957977.33
2012-12-31,1969196.52
2013-01-01,
2013-01-02,2916688.54
2013-01-03,3232251.82
2013-01-04,3042526.02
2013-01-05,
2013-01-07,2683776.89
2013-01-08,3552862.24
2013-01-09,3720621.54
2013-01-10,3731222.99
2013-01-11,3062795.57
2013-01-14,3785333.96
2013-01-15,3393440.44
2013-01-16,3831385.61
2013-01-17,4331124.76
2013-01-18,3874108.35
2013-01-21,3175869.33
2013-01-22,4650659.78
2013-01-23,3872389.48
2013-01-24,4251078.23
2013-01-25,4502339.05
2013-01-28,4739951.85
2013-01-29,4392300.08
2013-01-30,4700504.82
2013-01-31,3967788.91
2013-02-01,2916688.54
2013-02-04,3289917.18
2013-02-05,3037584.94
2013-02-06,3136207.1
2013-02-07,3810998.69
2013-02-08,2993331.51
2013-02-09,2290487.84
2013-02-10,4345714.7
2013-02-11,2924387.42
2013-02-12,2495326.82
2013-02-13,3371206.24
2013-02-14,3344155.3
2013-02-15,3220524.7
2013-02-18,2643176.79
2013-02-19,2910276.41
2013-02-20,2791448.69
2013-02-21,3167202.4
2013-02-22,3134650.03
2013-02-25,2478538.59
2013-02-26,3012984.64
2013-02-27,3080000.09
2013-02-28,3094534.77
2013-03-01,3232251.82
2013-03-04,2944287.83
2013-03-05,3108457.79
2013-03-06,3593029.32
2013-03-07,3673893.43
2013-03-08,3786113.83
2013-03-09,3040788.42
2013-03-10,2999453.94
2013-03-11,2793468.74
2013-03-12,3581804.22
2013-03-13,2761619.25
2013-03-14,2419155.92
2013-03-15,3132193.55
2013-03-18,2499962.04
2013-03-19,2829678.56
2013-03-20,2422298.76
2013-03-21,3034905.37
2013-03-22,2283261.84
2013-03-25,2372037.39
2013-03-26,2982587.59
2013-03-27,2993647.74
2013-03-28,3456311.54
2013-03-29,2215721.32
2013-04-01,3042526.02
2013-04-02,3289917.18
2013-04-03,2944287.83
2013-04-04,2980825.57
2013-04-05,2981671.95
2013-04-06,4762621.27
2013-04-07,2646057.47
2013-04-08,2716163.53
2013-04-09,3116612.1
2013-04-10,2729264.01
2013-04-11,3137376.73
2013-04-12,2887373.84
2013-04-15,3181825.26
2013-04-16,4104372.84
2013-04-17,3234748.09
2013-04-18,2817718.98
2013-04-19,2615360.72
2013-04-22,2029896.65
2013-04-23,
2013-04-24,3022448.85
2013-04-25,2855739.3
2013-04-26,2437008.83
2013-04-29,2343075.48
2013-04-30,3669566.32
2013-05-01,
2013-05-02,3037584.94
2013-05-03,3108457.79
2013-05-04,2981671.95
2013-05-06,2737443.62
2013-05-07,3047094.5
2013-05-08,3823875.49
2013-05-09,2426300.16
2013-05-10,3091673.03
2013-05-11,2956463.85
2013-05-12,2847329.01
2013-05-13,2981389.37
2013-05-14,3042442.27
2013-05-15,3521975.58
2013-05-16,3553759.09
2013-05-17,3878394.64
2013-05-20,3281830.28
2013-05-21,3505155.99
2013-05-22,3896810.16
2013-05-23,3699743.13
2013-05-24,3664164.37
2013-05-27,2951418.22
2013-05-28,4232907.34
2013-05-29,3919585.28
2013-05-30,3524885.1
2013-05-31,4063957.79
2013-06-02,3136207.1
2013-06-03,3593029.32
2013-06-04,4762621.27
2013-06-05,2737443.62
2013-06-06,5141159.37
2013-06-07,4605409.77
2013-06-08,1624653.44
2013-06-09,2981997.26
2013-06-10,3520955.62
2013-06-11,2726631.04
2013-06-12,3276413.82
2013-06-13,3269523.08
2013-06-14,4175057.94
2013-06-17,3315436.67
2013-06-18,2915161.27
2013-06-19,2521613.92
2013-06-20,4381116.96
2013-06-21,3989343.32
2013-06-24,3216889.44
2013-06-25,3599269.92
2013-06-26,3291505.16
2013-06-27,3406488.5
2013-06-28,4305815.43
2013-07-01,2683776.89
2013-07-02,2494904.06
2013-07-03,3673893.43
2013-07-04,2646057.47
2013-07-05,3047094.5
2013-07-06,4605409.77
2013-07-08,2759788.3
2013-07-09,3237724.47
2013-07-10,3478839.84
2013-07-11,3053741.19
2013-07-12,3580073.04
2013-07-15,3893001.64
2013-07-16,3314349.24
2013-07-17,4079701.53
2013-07-18,4142412.81
2013-07-19,2891013.39
2013-07-22,2065196.02
2013-07-23,3416818.22
2013-07-24,2746411.42
2013-07-25,3295424.99
2013-07-26,3103941.53
2013-07-29,2352391.32
2013-07-30,2849479.11
2013-07-31,3003795.41
2013-08-01,3552862.24
2013-08-02,2993331.51
2013-08-03,3786113.83
2013-08-04,2716163.53
2013-08-05,3823875.49
2013-08-06,1624653.44
2013-08-07,716547.12
2013-08-08,
2013-08-09,
2013-08-10,3145645.16
2013-08-11,3410981.5
2013-08-12,2457075.7
2013-08-13,3437056.7
2013-08-14,2542502.31
2013-08-15,2704443.97
2013-08-16,2216721.24
2013-08-19,2326205.38
2013-08-20,2656491.87
2013-08-21,2719512.46
2013-08-22,4224947.4
2013-08-23,3117695.56
2013-08-26,2326163.89
2013-08-27,3491189.15
2013-08-28,4044724.8
2013-08-29,3631507.58
2013-08-30,
2013-09-01,3720621.54
2013-09-02,2290487.84
2013-09-03,3040788.42
2013-09-04,2561203.09
2013-09-05,2426300.16
2013-09-06,2981997.26
2013-09-07,3237724.47
2013-09-08,
2013-09-09,3051628.55
2013-09-10,3253507.16
2013-09-11,3842075.15
2013-09-12,3331776.71
2013-09-13,3289533.23
2013-09-16,3775789.64
2013-09-17,3359289.25
2013-09-18,3084013.54
2013-09-19,7410103.15
2013-09-20,4157371.6
2013-09-23,3837213.66
2013-09-24,3461530.19
2013-09-25,4015541.01
2013-09-26,3155094.03
2013-09-27,2776296.87
2013-09-30,3347144.99
2013-10-01,3528711.39
2013-10-02,4345714.7
2013-10-03,2999453.94
2013-10-04,2729264.01
2013-10-05,3091673.03
2013-10-06,3520955.62
2013-10-07,3478839.84
2013-10-08,3145645.16
2013-10-09,3963249.84
2013-10-10,3040498.43
2013-10-11,2169638.15
2013-10-12,2521343.82
2013-10-14,609056.22
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,3989125.81
2013-10-22,4166336.99
2013-10-23,3666091.28
2013-10-24,3151905.01
2013-10-25,3063943.78
2013-10-28,1481796.26
2013-10-29,
2013-10-30,3928960.05
2013-10-31,3371093.58
2013-11-01,3452573.48
2013-11-02,2924387.42
2013-11-03,2793468.74
2013-11-04,2664675.18
2013-11-05,2956463.85
2013-11-06,4620308.71
2013-11-07,3918237.12
2013-11-08,3410981.5
2013-11-09,3842075.15
2013-11-10,2169638.15
2013-11-11,3094122.96
2013-11-12,6713340.15
2013-11-13,4965009.42
2013-11-14,3565800.69
2013-11-15,3294786.13
2013-11-18,2895103.0
2013-11-19,3211209.97
2013-11-20,3780909.38
2013-11-21,3688150.51
2013-11-22,3067731.66
2013-11-25,3160882.1
2013-11-26,3277425.89
2013-11-27,2625696.83
2013-11-28,1974931.79
2013-11-29,2268272.1
2013-12-02,3397181.3
2013-12-03,2649806.13
2013-12-04,2887373.84
2013-12-05,2847329.01
2013-12-06,3415825.77
2013-12-07,3580073.04
2013-12-08,2457075.7
2013-12-09,2564261.59
2013-12-10,2521343.82
2013-12-11,2806692.39
2013-12-12,2947514.99
2013-12-13,2299666.93
2013-12-16,2296326.51
2013-12-17,4626505.45
2013-12-18,4584082.65
2013-12-19,4657794.88
2013-12-20,3964937.4
2013-12-23,2874797.08
2013-12-24,2542148.07
2013-12-25,2900094.16
2013-12-26,2673419.34
2013-12-27,3261667.26
2013-12-30,3011562.4
2013-12-31,2782550.38
2014-01-01,
2014-01-02,2543319.82
2014-01-03,2675310.94
2014-01-04,4222142.27736
2014-01-05,
2014-01-06,3512515.87
2014-01-07,3158211.52223
2014-01-08,3565095.36118
2014-01-09,2021845.07
2014-01-10,3379311.01
2014-01-12,5905355.52383
2014-01-13,3108669.16
2014-01-14,3080316.15
2014-01-15,3951701.27
2014-01-16,3043835.2
2014-01-17,2992982.18
2014-01-20,2495794.83
2014-01-21,3366130.97
2014-01-22,3083566.06
2014-01-23,4263945.34
2014-01-24,4448044.71
2014-01-27,3997049.63
2014-01-28,3389855.95
2014-01-29,6278131.14
2014-01-30,3919414.84
2014-01-31,3320423.38
2014-02-01,2543319.82
2014-02-03,2631826.67
2014-02-04,3751346.77
2014-02-05,4566725.55937
2014-02-06,3423426.69784
2014-02-07,3757649.93
2014-02-09,2790566.24118
2014-02-10,2829339.23
2014-02-11,3260571.09
2014-02-12,5342774.43341
2014-02-13,2538933.63
2014-02-14,2967027.9
2014-02-17,2418337.41
2014-02-18,2953748.77
2014-02-19,2808430.69
2014-02-20,2927740.08
2014-02-21,2331736.93
2014-02-24,1942589.05
2014-02-25,2621524.04
2014-02-26,2731785.69
2014-02-27,2210061.35657
2014-02-28,2549464.21831
2014-03-01,2675310.94
2014-03-02,2631826.67
2014-03-03,1685909.72277
2014-03-04,2326829.72272
2014-03-05,2451056.73615
2014-03-06,3599780.14575
2014-03-07,3384588.41956
2014-03-09,3350884.02663
2014-03-10,1087344.47463
2014-03-11,2296420.41426
2014-03-12,4544737.43563
2014-03-13,2638326.75003
2014-03-14,2352210.37059
2014-03-17,1896818.04002
2014-03-18,3396588.339
2014-03-19,3210382.66505
2014-03-20,3070252.87905
2014-03-21,2454445.33505
2014-03-24,1968927.43632
2014-03-25,2314891.85547
2014-03-26,4310850.31988
2014-03-27,4474888.64348
2014-03-28,4252218.00388
2014-03-31,4841579.91438
2014-04-01,4222142.27736
2014-04-02,3751346.77
2014-04-03,4196111.65687
2014-04-04,4080333.5115
2014-04-06,3013385.46925
2014-04-07,3264308.63183
2014-04-08,2892966.59664
2014-04-09,4072900.8379
2014-04-10,3639272.99329
2014-04-11,4140149.7209
2014-04-12,4705863.0626
2014-04-14,3585412.09053
2014-04-15,4227730.34959
2014-04-16,3439967.05796
2014-04-17,3136762.47125
2014-04-18,1593696.11007
2014-04-21,2083527.69333
2014-04-22,2850791.8074
2014-04-23,
2014-04-24,3206216.32254
2014-04-25,3159845.59816
2014-04-28,3249334.4197
2014-04-29,2870438.80712
2014-04-30,4522810.46248
2014-05-01,
2014-05-02,3651669.33
2014-05-03,2451056.73615
2014-05-05,3419855.1029
2014-05-06,3380362.332504
2014-05-07,3404859.17451
2014-05-08,4243919.24746
2014-05-09,3230924.08425
2014-05-11,4280758.95068
2014-05-12,5262458.31265
2014-05-13,3364400.9804
2014-05-14,3170811.05182
2014-05-15,3280053.48522
2014-05-16,2703338.21294
2014-05-19,
2014-05-20,2397723.2699
2014-05-21,3137157.11077
2014-05-22,4744066.45586
2014-05-23,3557384.81199
2014-05-26,2619206.94675
2014-05-27,3514391.633805
2014-05-28,4291428.22734
2014-05-29,3889969.15289
2014-05-30,4014239.15521
2014-06-01,3512515.87
2014-06-02,3998844.04
2014-06-03,3599780.14575
2014-06-04,3013385.46925
2014-06-05,3380362.332504
2014-06-06,3665280.60878
2014-06-08,4372229.72482
2014-06-09,3719723.17896
2014-06-10,3695964.83297
2014-06-11,4849025.32945
2014-06-12,5219478.54251
2014-06-13,3388724.42932
2014-06-16,3047500.89104
2014-06-17,4023829.25246
2014-06-18,3120546.31449
2014-06-19,3178178.98065
2014-06-20,2089439.53793
2014-06-23,2917883.333
2014-06-24,3383191.43593
2014-06-25,2904329.077685
2014-06-26,2447207.65016
2014-06-27,1650114.89402
2014-06-30,2426762.91446
2014-07-01,3158211.52223
2014-07-02,3364257.76443
2014-07-03,2476264.97589
2014-07-04,3264308.63183
2014-07-05,3404859.17451
2014-07-07,3167388.10801
2014-07-08,3124255.43627
2014-07-09,2948003.44411
2014-07-10,3366563.45791
2014-07-11,3830560.92343
2014-07-14,3085645.4191
2014-07-15,3464583.95013
2014-07-16,3355653.20271
2014-07-17,4014510.95706
2014-07-18,3043338.323758
2014-07-21,2916274.77679
2014-07-22,3477857.31214
2014-07-23,2829737.73989
2014-07-24,4097615.10328
2014-07-25,2932314.40235
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,3413441.50173
2014-08-01,3565095.36118
2014-08-04,2892966.59664
2014-08-05,3561777.50738
2014-08-06,4372229.72482
2014-08-07,3124255.43627
2014-08-08,3686426.18236
2014-08-09,3005468.92188
2014-08-10,3088763.03338
2014-08-11,4786159.51
2014-08-12,3522566.43
2014-08-13,4521218.68
2014-08-14,3749549.17
2014-08-15,3239490.78033
2014-08-18,3159115.84885
2014-08-19,4556598.49714
2014-08-20,4386048.28022
2014-08-21,2958967.92081
2014-08-22,2613173.84952
2014-08-25,2013370.5759
2014-08-26,3316285.61221
2014-08-27,3485216.16564
2014-08-28,2782795.41273
2014-08-29,3164922.78291
2014-09-01,1937312.92988
2014-09-02,2790566.24118
2014-09-03,3350884.02663
2014-09-04,3862322.80208
2014-09-05,3230924.08425
2014-09-06,3719723.17896
2014-09-07,2948003.44411
2014-09-08,3005468.92188
2014-09-09,4079841.25417
2014-09-10,4054300.25891
2014-09-11,3568872.18536
2014-09-12,3195494.91738
2014-09-15,2691143.44128
2014-09-16,3764005.79737
2014-09-17,3117937.95987
2014-09-18,3758914.83389
2014-09-19,3241922.82928
2014-09-22,2895462.09882
2014-09-23,3111020.73413
2014-09-24,3593495.42297
2014-09-25,3383628.46038
2014-09-26,3880635.178888
2014-09-29,3097037.01619
2014-09-30,3198581.36492
2014-10-01,3119839.01481
2014-10-02,2829339.23
2014-10-03,1087344.47463
2014-10-04,3639272.99329
2014-10-06,
2014-10-07,3366563.45791
2014-10-08,3088763.03338
2014-10-09,4054300.25891
2014-10-10,2943873.41092
2014-10-11,2986407.45135
2014-10-12,4202428.84314
2014-10-13,3321100.95202
2014-10-14,4531449.17463
2014-10-15,4453094.65459
2014-10-16,4450047.46752
2014-10-17,4170468.61687
2014-10-20,3591189.1944
2014-10-21,4193860.4221
2014-10-22,3874167.80052
2014-10-23,4536246.73522
2014-10-24,3990513.07391
2014-10-27,3615319.27252
2014-10-28,1529723.62504
2014-10-29,
2014-10-30,4357959.35899
2014-10-31,4394570.49002
2014-11-02,3260571.09
2014-11-03,3616832.87
2014-11-04,4140149.7209
2014-11-05,4280758.95068
2014-11-06,5862435.68751
2014-11-07,2536743.85263
2014-11-08,4786159.51
2014-11-09,3568872.18536
2014-11-10,2986407.45135
2014-11-11,3564456.5548
2014-11-12,4677554.89259
2014-11-13,5076675.69265
2014-11-14,3903450.03655
2014-11-17,4078742.84826
2014-11-18,3614566.6497
2014-11-19,4346223.39482
2014-11-20,4353173.09389
2014-11-21,4339433.47173
2014-11-24,3254867.07351
2014-11-25,4688005.64414
2014-11-26,4179631.57981
2014-11-27,3868707.33984
2014-11-28,6719874.18457
2014-12-01,5905355.52383
2014-12-02,5342774.43341
2014-12-03,4544737.43563
2014-12-04,4705863.0626
2014-12-05,5262458.31265
2014-12-06,5219478.54251
2014-12-08,3902548.78753
2014-12-09,3195494.91738
2014-12-10,4202428.84314
2014-12-11,4677554.89259
2014-12-12,4858036.62771
2014-12-15,4027806.7253
2014-12-16,6635405.84155
2014-12-17,4826888.21409
2014-12-18,4934044.35619
2014-12-19,4568983.74916
2014-12-22,4030033.21809
2014-12-23,4668750.00388
2014-12-24,2351433.03583
2014-12-25,1505144.38456
2014-12-26,1683257.20768
2014-12-29,2564519.28427
2014-12-30,3743382.76831
2014-12-31,2264038.39497
2015-01-01,
2015-01-02,2444911.45051
2015-01-04,3628318.20836
2015-01-05,4562530.23978
2015-01-06,4811628.38904
2015-01-07,5358018.17681
2015-01-08,4237339.94575
2015-01-09,4823907.93908
2015-01-10,3442045.73228
2015-01-12,4903038.11135
2015-01-13,5055352.79611
2015-01-14,5347136.72137
2015-01-15,5597468.59268
2015-01-16,4026698.85177
2015-01-19,3717780.16816
2015-01-20,5813098.29466
2015-01-21,5535257.276593
2015-01-22,5408751.19606
2015-01-23,5149339.52715
2015-01-26,4096762.566243
2015-01-27,4654557.98784
2015-01-28,4216914.185193
2015-01-29,4473806.02105
2015-01-30,4175466.12399
2015-02-01,2444911.45051
2015-02-02,3360663.33793
2015-02-03,3976297.93082
2015-02-04,3011015.6833
2015-02-05,5276070.0796
2015-02-06,4142184.73987
2015-02-07,3684979.31578
2015-02-09,2821766.18699
2015-02-10,5182874.08692
2015-02-11,5901859.14313
2015-02-12,5833799.47319
2015-02-13,4391894.12605
2015-02-16,3465488.18355
2015-02-17,4682127.54492
2015-02-18,3869805.67827
2015-02-19,4433096.40484
2015-02-20,3584140.0446
2015-02-23,4039412.04604
2015-02-24,4886249.21431
2015-02-25,5259168.679757
2015-02-26,5215060.86254
2015-02-27,5836907.55294
2015-03-02,3976297.93082
2015-03-03,3881433.35632
2015-03-04,3106190.71067
2015-03-05,6764275.61564
2015-03-06,4465631.77198
2015-03-07,2662304.57797
2015-03-08,3323247.80001
2015-03-09,2875736.5653
2015-03-10,5175953.93199
2015-03-11,5146375.85091
2015-03-12,4278715.726
2015-03-13,4570494.39763
2015-03-16,4083423.3532
2015-03-17,4232461.54018
2015-03-18,3947265.36209
2015-03-19,5234179.88952
2015-03-20,4474140.67376
2015-03-23,4032936.91213
2015-03-24,4960923.77052
2015-03-25,4569126.7132
2015-03-26,4264352.44698
2015-03-27,3800661.97679
2015-03-30,3845286.40355
2015-03-31,4036794.05075
2015-04-01,3628318.20836
2015-04-02,5931354.16111
2015-04-03,3106190.71067
2015-04-05,3824659.9622
2015-04-06,4147703.47646
2015-04-07,3919034.9418
2015-04-08,2971313.91435
2015-04-09,4402585.82563
2015-04-10,4257862.73974
2015-04-11,4851986.67826
2015-04-12,4666025.121
2015-04-13,3835201.71516
2015-04-14,4665053.05451
2015-04-15,4339221.67561
2015-04-16,4527605.83458
2015-04-17,3684216.78565
2015-04-20,3623408.76018
2015-04-21,5267907.20907
2015-04-22,5023812.41454
2015-04-23,
2015-04-24,4835890.40963
2015-04-27,5198285.29113
2015-04-28,4853655.5826
2015-04-29,4629610.62827
2015-04-30,4891264.99183
2015-05-01,
2015-05-02,5276070.0796
2015-05-03,6764275.61564
2015-05-04,3824659.9622
2015-05-05,4012918.57264
2015-05-06,3978174.20782
2015-05-07,4074806.34283
2015-05-08,2831196.01586
2015-05-10,4523181.89858
2015-05-11,4116551.99722
2015-05-12,4720575.21232
2015-05-13,5131715.71496
2015-05-14,5593634.28849
2015-05-15,4393478.83484
2015-05-18,4048834.23361
2015-05-19,
2015-05-20,5413667.18263
2015-05-21,5743702.60219
2015-05-22,4464599.30581
2015-05-25,3087399.76279
2015-05-26,4208496.98655
2015-05-27,4223651.28221
2015-05-28,3993897.89839
2015-05-29,4722726.7599
