Tarih,TP_MK_G_HIZMET
2013-04-17,745.38
2013-04-18,743.18
2013-04-19,731.85
2013-04-22,724.17
2013-04-23,
2013-04-24,730.81
2013-04-25,731.57
2013-04-26,735.33
2013-04-29,742.97
2013-04-30,745.76
2013-05-01,
2013-05-02,712.19
2013-05-03,721.77
2013-05-04,748.12
2013-05-06,763.63
2013-05-07,734.1
2013-05-08,765.4
2013-05-09,657.56
2013-05-10,760.82
2013-05-11,768.62
2013-05-12,749.68
2013-05-13,758.78
2013-05-14,766.2
2013-05-15,778.16
2013-05-16,781.44
2013-05-17,783.25
2013-05-20,787.15
2013-05-21,784.58
2013-05-22,790.62
2013-05-23,786.23
2013-05-24,793.82
2013-05-27,791.62
2013-05-28,800.12
2013-05-29,791.88
2013-05-30,785.26
2013-05-31,765.65
2013-06-02,708.68
2013-06-03,722.65
2013-06-04,719.91
2013-06-05,763.63
2013-06-06,712.42
2013-06-07,695.68
2013-06-08,777.14
2013-06-09,662.83
2013-06-10,703.37
2013-06-11,760.19
2013-06-12,743.75
2013-06-13,712.02
2013-06-14,726.03
2013-06-17,733.12
2013-06-18,732.44
2013-06-19,729.44
2013-06-20,708.85
2013-06-21,698.25
2013-06-24,692.87
2013-06-25,697.55
2013-06-26,702.07
2013-06-27,719.27
2013-06-28,733.91
2013-07-01,706.54
2013-07-02,733.8
2013-07-03,721.54
2013-07-04,721.34
2013-07-05,734.1
2013-07-06,695.68
2013-07-08,720.92
2013-07-09,732.56
2013-07-10,736.3
2013-07-11,775.13
2013-07-12,751.22
2013-07-15,761.59
2013-07-16,758.05
2013-07-17,753.97
2013-07-18,758.77
2013-07-19,757.94
2013-07-22,756.06
2013-07-23,767.44
2013-07-24,763.81
2013-07-25,745.88
2013-07-26,754.9
2013-07-29,756.27
2013-07-30,762.67
2013-07-31,764.01
2013-08-01,712.65
2013-08-02,764.04
2013-08-03,722.01
2013-08-04,744.01
2013-08-05,765.4
2013-08-06,777.14
2013-08-07,774.79
2013-08-08,
2013-08-09,
2013-08-10,770.04
2013-08-11,767.06
2013-08-12,779.65
2013-08-13,785.76
2013-08-14,782.15
2013-08-15,781.61
2013-08-16,770.77
2013-08-19,764.39
2013-08-20,751.41
2013-08-21,733.5
2013-08-22,709.04
2013-08-23,714.51
2013-08-26,706.74
2013-08-27,701.13
2013-08-28,664.7
2013-08-29,665.9
2013-08-30,
2013-09-01,710.78
2013-09-02,679.65
2013-09-03,678.87
2013-09-04,670.08
2013-09-05,657.56
2013-09-06,662.83
2013-09-07,732.56
2013-09-08,
2013-09-09,676.72
2013-09-10,759.8
2013-09-11,717.28
2013-09-12,720.56
2013-09-13,727.52
2013-09-16,736.99
2013-09-17,733.5
2013-09-18,738.88
2013-09-19,769.16
2013-09-20,764.16
2013-09-23,757.11
2013-09-24,761.86
2013-09-25,760.45
2013-09-26,757.24
2013-09-27,750.32
2013-09-30,749.95
2013-10-01,766.8
2013-10-02,765.78
2013-10-03,768.32
2013-10-04,744.42
2013-10-05,760.82
2013-10-06,703.37
2013-10-07,736.3
2013-10-08,770.04
2013-10-09,700.27
2013-10-10,763.25
2013-10-11,769.88
2013-10-12,771.29
2013-10-14,772.75
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,787.55
2013-10-22,788.52
2013-10-23,786.33
2013-10-24,789.36
2013-10-25,791.43
2013-10-28,792.31
2013-10-29,
2013-10-30,795.96
2013-10-31,773.38
2013-11-01,764.84
2013-11-02,695.43
2013-11-03,731.97
2013-11-04,760.06
2013-11-05,768.62
2013-11-06,707.85
2013-11-07,740.58
2013-11-08,767.06
2013-11-09,717.28
2013-11-10,769.88
2013-11-11,756.42
2013-11-12,731.69
2013-11-13,737.94
2013-11-14,758.2
2013-11-15,766.55
2013-11-18,778.31
2013-11-19,785.15
2013-11-20,779.91
2013-11-21,778.42
2013-11-22,782.91
2013-11-25,792.24
2013-11-26,781.87
2013-11-27,778.57
2013-11-28,776.01
2013-11-29,774.82
2013-12-02,690.26
2013-12-03,739.18
2013-12-04,746.69
2013-12-05,749.68
2013-12-06,703.97
2013-12-07,751.22
2013-12-08,779.65
2013-12-09,770.02
2013-12-10,771.29
2013-12-11,774.64
2013-12-12,763.3
2013-12-13,766.78
2013-12-16,771.94
2013-12-17,762.98
2013-12-18,728.64
2013-12-19,740.99
2013-12-20,733.21
2013-12-23,717.55
2013-12-24,717.14
2013-12-25,729.49
2013-12-26,683.23
2013-12-27,653.17
2013-12-30,702.58
2013-12-31,713.58
2014-01-01,
2014-01-02,702.22
2014-01-03,703.11
2014-01-04,753.65
2014-01-05,
2014-01-06,701.09
2014-01-07,780.33
2014-01-08,796.57
2014-01-09,702.6
2014-01-10,705.42
2014-01-12,881.14
2014-01-13,723.06
2014-01-14,713.93
2014-01-15,715.03
2014-01-16,710.54
2014-01-17,702.65
2014-01-20,698.88
2014-01-21,708.85
2014-01-22,708.6
2014-01-23,707.19
2014-01-24,695.97
2014-01-27,703.25
2014-01-28,706.61
2014-01-29,689.57
2014-01-30,680.72
2014-01-31,678.15
2014-02-01,702.22
2014-02-03,684.52
2014-02-04,682.77
2014-02-05,771.12
2014-02-06,780.0
2014-02-07,701.88
2014-02-09,789.43
2014-02-10,698.27
2014-02-11,699.07
2014-02-12,879.01
2014-02-13,700.25
2014-02-14,708.84
2014-02-17,717.34
2014-02-18,711.23
2014-02-19,702.62
2014-02-20,702.62
2014-02-21,708.06
2014-02-24,706.96
2014-02-25,698.18
2014-02-26,696.78
2014-02-27,685.41
2014-02-28,700.48
2014-03-01,703.11
2014-03-02,684.52
2014-03-03,692.0
2014-03-04,691.66
2014-03-05,708.1
2014-03-06,783.58
2014-03-07,765.99
2014-03-09,795.82
2014-03-10,750.23
2014-03-11,688.57
2014-03-12,886.51
2014-03-13,702.3
2014-03-14,696.36
2014-03-17,699.78
2014-03-18,706.1
2014-03-19,712.02
2014-03-20,707.19
2014-03-21,701.42
2014-03-24,703.87
2014-03-25,693.97
2014-03-26,710.13
2014-03-27,726.02
2014-03-28,727.67
2014-03-31,742.24
2014-04-01,753.65
2014-04-02,682.77
2014-04-03,763.64
2014-04-04,763.63
2014-04-06,783.92
2014-04-07,770.19
2014-04-08,800.9
2014-04-09,797.72
2014-04-10,758.89
2014-04-11,809.05
2014-04-12,887.17
2014-04-14,756.62
2014-04-15,766.25
2014-04-16,749.63
2014-04-17,759.11
2014-04-18,765.63
2014-04-21,765.3
2014-04-22,768.21
2014-04-23,
2014-04-24,760.99
2014-04-25,750.07
2014-04-28,757.55
2014-04-29,759.11
2014-04-30,765.45
2014-05-01,
2014-05-02,692.29
2014-05-03,708.1
2014-05-05,763.85
2014-05-06,767.31
2014-05-07,766.97
2014-05-08,771.67
2014-05-09,799.68
2014-05-11,814.44
2014-05-12,897.79
2014-05-13,764.97
2014-05-14,772.05
2014-05-15,774.39
2014-05-16,759.46
2014-05-19,
2014-05-20,753.72
2014-05-21,761.85
2014-05-22,768.79
2014-05-23,774.84
2014-05-26,780.19
2014-05-27,773.48
2014-05-28,770.17
2014-05-29,771.44
2014-05-30,776.65
2014-06-01,701.09
2014-06-02,696.32
2014-06-03,783.58
2014-06-04,783.92
2014-06-05,767.31
2014-06-06,795.29
2014-06-08,792.69
2014-06-09,806.12
2014-06-10,801.88
2014-06-11,805.38
2014-06-12,783.58
2014-06-13,793.92
2014-06-16,782.38
2014-06-17,787.93
2014-06-18,781.49
2014-06-19,790.2
2014-06-20,784.61
2014-06-23,784.99
2014-06-24,789.41
2014-06-25,783.29
2014-06-26,785.56
2014-06-27,783.88
2014-06-30,789.44
2014-07-01,780.33
2014-07-02,756.58
2014-07-03,707.55
2014-07-04,770.19
2014-07-05,766.97
2014-07-07,777.56
2014-07-08,787.02
2014-07-09,783.0
2014-07-10,780.78
2014-07-11,804.83
2014-07-14,784.82
2014-07-15,792.64
2014-07-16,801.25
2014-07-17,805.76
2014-07-18,804.54
2014-07-21,806.0
2014-07-22,804.58
2014-07-23,802.65
2014-07-24,800.99
2014-07-25,802.23
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,807.03
2014-08-01,796.57
2014-08-04,800.9
2014-08-05,804.54
2014-08-06,792.69
2014-08-07,787.02
2014-08-08,778.54
2014-08-09,803.18
2014-08-10,733.87
2014-08-11,777.38
2014-08-12,774.29
2014-08-13,774.49
2014-08-14,784.08
2014-08-15,782.53
2014-08-18,769.31
2014-08-19,769.41
2014-08-20,774.82
2014-08-21,777.35
2014-08-22,769.92
2014-08-25,768.59
2014-08-26,782.24
2014-08-27,783.96
2014-08-28,787.98
2014-08-29,792.22
2014-09-01,787.37
2014-09-02,789.43
2014-09-03,795.82
2014-09-04,761.05
2014-09-05,799.68
2014-09-06,806.12
2014-09-07,783.0
2014-09-08,803.18
2014-09-09,790.09
2014-09-10,782.78
2014-09-11,787.1
2014-09-12,784.49
2014-09-15,775.04
2014-09-16,775.32
2014-09-17,780.42
2014-09-18,773.64
2014-09-19,771.79
2014-09-22,759.9
2014-09-23,764.81
2014-09-24,759.65
2014-09-25,744.25
2014-09-26,739.11
2014-09-29,744.36
2014-09-30,749.36
2014-10-01,750.76
2014-10-02,698.27
2014-10-03,750.23
2014-10-04,758.89
2014-10-06,
2014-10-07,780.78
2014-10-08,733.87
2014-10-09,782.78
2014-10-10,742.02
2014-10-11,805.65
2014-10-12,884.28
2014-10-13,745.57
2014-10-14,737.69
2014-10-15,744.32
2014-10-16,739.74
2014-10-17,745.19
2014-10-20,747.42
2014-10-21,753.91
2014-10-22,764.02
2014-10-23,771.86
2014-10-24,779.5
2014-10-27,776.35
2014-10-28,788.69
2014-10-29,
2014-10-30,794.39
2014-10-31,812.17
2014-11-02,699.07
2014-11-03,806.37
2014-11-04,809.05
2014-11-05,814.44
2014-11-06,798.31
2014-11-07,778.49
2014-11-08,777.38
2014-11-09,787.1
2014-11-10,805.65
2014-11-11,805.86
2014-11-12,816.54
2014-11-13,830.55
2014-11-14,827.96
2014-11-17,828.42
2014-11-18,825.55
2014-11-19,833.2
2014-11-20,839.94
2014-11-21,846.13
2014-11-24,846.4
2014-11-25,850.53
2014-11-26,854.31
2014-11-27,854.1
2014-11-28,870.3
2014-12-01,881.14
2014-12-02,879.01
2014-12-03,886.51
2014-12-04,887.17
2014-12-05,897.79
2014-12-06,783.58
2014-12-08,891.55
2014-12-09,784.49
2014-12-10,884.28
2014-12-11,816.54
2014-12-12,886.4
2014-12-15,869.43
2014-12-16,862.7
2014-12-17,834.32
2014-12-18,858.97
2014-12-19,864.79
2014-12-22,874.57
2014-12-23,874.13
2014-12-24,872.6
2014-12-25,873.45
2014-12-26,875.99
2014-12-29,869.48
2014-12-30,874.3
2014-12-31,880.85
2015-01-01,
2015-01-02,882.31
2015-01-04,833.22
2015-01-05,896.21
2015-01-06,894.0
2015-01-07,902.12
2015-01-08,900.87
2015-01-09,901.87
2015-01-10,819.33
2015-01-12,912.7
2015-01-13,909.93
2015-01-14,910.36
2015-01-15,898.01
2015-01-16,897.63
2015-01-19,898.61
2015-01-20,908.78
2015-01-21,913.56
2015-01-22,909.12
2015-01-23,907.18
2015-01-26,893.89
2015-01-27,898.52
2015-01-28,898.21
2015-01-29,884.45
2015-01-30,878.36
2015-02-01,882.31
2015-02-02,879.62
2015-02-03,847.38
2015-02-04,838.37
2015-02-05,868.38
2015-02-06,847.22
2015-02-07,871.02
2015-02-09,814.36
2015-02-10,864.15
2015-02-11,866.41
2015-02-12,880.23
2015-02-13,885.76
2015-02-16,872.04
2015-02-17,869.18
2015-02-18,863.12
2015-02-19,872.88
2015-02-20,876.6
2015-02-23,869.08
2015-02-24,878.14
2015-02-25,883.82
2015-02-26,877.7
2015-02-27,854.55
2015-03-02,847.38
2015-03-03,847.89
2015-03-04,847.72
2015-03-05,806.79
2015-03-06,858.67
2015-03-07,870.49
2015-03-08,865.25
2015-03-09,821.71
2015-03-10,804.9
2015-03-11,800.82
2015-03-12,824.81
2015-03-13,800.05
2015-03-16,798.53
2015-03-17,809.03
2015-03-18,813.06
2015-03-19,823.46
2015-03-20,826.19
2015-03-23,841.65
2015-03-24,828.45
2015-03-25,838.51
2015-03-26,825.13
2015-03-27,819.6
2015-03-30,832.78
2015-03-31,832.44
2015-04-01,833.22
2015-04-02,869.96
2015-04-03,847.72
2015-04-05,862.68
2015-04-06,864.78
2015-04-07,846.39
2015-04-08,862.96
2015-04-09,848.01
2015-04-10,850.39
2015-04-11,911.63
2015-04-12,812.61
2015-04-13,851.46
2015-04-14,843.14
2015-04-15,845.45
2015-04-16,841.02
2015-04-17,850.35
2015-04-20,850.54
2015-04-21,853.31
2015-04-22,868.85
2015-04-23,
2015-04-24,870.98
2015-04-27,888.53
2015-04-28,890.66
2015-04-29,889.49
2015-04-30,876.91
2015-05-01,
2015-05-02,868.38
2015-05-03,806.79
2015-05-04,862.68
2015-05-05,861.42
2015-05-06,875.49
2015-05-07,849.12
2015-05-08,860.41
2015-05-10,839.94
2015-05-11,880.95
2015-05-12,882.95
2015-05-13,889.69
2015-05-14,891.13
2015-05-15,902.61
2015-05-18,903.07
2015-05-19,
2015-05-20,897.93
2015-05-21,907.76
2015-05-22,898.59
2015-05-25,895.14
2015-05-26,888.1
2015-05-27,879.86
2015-05-28,879.93
2015-05-29,877.13
2015-06-01,862.18
2015-06-02,847.22
2015-06-03,819.05
2015-06-04,864.78
2015-06-05,851.44
2015-06-07,874.38
2015-06-08,819.67
2015-06-09,833.44
2015-06-10,851.18
2015-06-11,843.7
2015-06-12,855.71
2015-06-15,849.13
2015-06-16,847.15
2015-06-17,853.4
2015-06-18,861.95
2015-06-19,869.34
2015-06-22,880.09
2015-06-23,879.33
2015-06-24,885.75
2015-06-25,885.98
2015-06-26,882.14
2015-06-29,870.74
2015-06-30,868.0
2015-07-01,902.12
2015-07-02,871.02
2015-07-03,870.49
2015-07-04,846.39
2015-07-05,849.12
2015-07-06,874.38
2015-07-07,883.96
2015-07-08,864.71
2015-07-09,806.44
2015-07-10,885.2
2015-07-12,809.23
2015-07-13,888.25
2015-07-14,894.47
2015-07-15,882.94
2015-07-16,886.83
2015-07-17,
2015-07-20,877.65
2015-07-21,876.35
2015-07-22,883.48
2015-07-23,879.17
2015-07-24,856.91
2015-07-27,860.13
2015-07-28,864.73
2015-07-29,866.18
2015-07-30,862.5
2015-07-31,872.53
2015-08-01,900.87
2015-08-03,865.25
2015-08-04,842.72
2015-08-05,860.41
2015-08-06,819.67
2015-08-07,864.71
2015-08-09,800.72
2015-08-10,853.45
2015-08-11,864.83
2015-08-12,859.37
2015-08-13,852.42
2015-08-14,856.74
2015-08-17,853.34
2015-08-18,864.41
2015-08-19,856.19
2015-08-20,829.2
2015-08-21,825.79
2015-08-24,807.16
2015-08-25,800.18
2015-08-26,810.66
2015-08-27,829.79
2015-08-28,823.01
2015-08-31,820.45
2015-09-01,901.87
2015-09-02,856.0
2015-09-03,823.64
2015-09-04,812.2
2015-09-06,833.44
2015-09-07,874.25
2015-09-08,800.72
2015-09-09,807.58
2015-09-10,802.54
2015-09-11,802.16
2015-09-12,814.41
2015-09-14,802.89
2015-09-15,809.55
2015-09-16,819.35
2015-09-17,827.69
2015-09-18,831.59
2015-09-21,839.8
2015-09-22,842.07
2015-09-23,832.85
2015-09-24,
2015-09-25,
2015-09-28,821.52
2015-09-29,808.97
2015-09-30,817.13
2015-10-01,819.33
2015-10-02,821.56
2015-10-03,804.9
2015-10-04,850.39
2015-10-05,839.94
2015-10-06,851.18
2015-10-07,860.99
2015-10-08,861.25
2015-10-09,802.54
2015-10-11,904.32
2015-10-12,792.61
2015-10-13,870.15
2015-10-14,868.53
2015-10-15,880.14
2015-10-16,871.15
2015-10-19,872.41
2015-10-20,880.02
2015-10-21,874.56
2015-10-22,877.16
2015-10-23,886.18
2015-10-26,881.14
2015-10-27,878.61
2015-10-28,874.34
2015-10-29,
2015-10-30,868.95
2015-11-02,922.0
2015-11-03,800.82
2015-11-04,911.63
2015-11-05,908.41
2015-11-06,910.29
2015-11-08,864.83
2015-11-09,802.16
2015-11-10,904.32
2015-11-11,903.67
2015-11-12,902.04
2015-11-13,905.15
2015-11-16,892.21
2015-11-17,890.94
2015-11-18,895.98
2015-11-19,884.25
2015-11-20,891.02
2015-11-23,888.58
2015-11-24,874.83
2015-11-25,839.89
2015-11-26,845.43
2015-11-27,838.5
2015-11-30,829.94
2015-12-01,912.7
2015-12-02,835.45
2015-12-03,824.81
2015-12-04,812.61
2015-12-05,882.95
2015-12-06,855.71
2015-12-07,809.23
2015-12-08,859.37
2015-12-09,814.41
2015-12-10,875.69
2015-12-11,902.04
2015-12-14,766.1
2015-12-15,792.6
2015-12-16,792.5
2015-12-17,802.31
2015-12-18,789.05
2015-12-21,794.14
2015-12-22,790.21
2015-12-23,799.12
2015-12-24,796.93
2015-12-25,796.28
2015-12-28,797.67
2015-12-29,798.17
2015-12-30,791.79
2015-12-31,779.03
2016-01-01,
2016-01-02,782.87
2016-01-03,832.1
2016-01-04,763.79
2016-01-05,764.15
2016-01-06,761.51
2016-01-07,766.83
2016-01-08,786.06
2016-01-09,746.23
2016-01-11,750.28
2016-01-12,765.31
2016-01-13,776.55
2016-01-14,769.33
2016-01-15,760.3
2016-01-18,756.13
2016-01-19,757.71
2016-01-20,740.51
2016-01-21,730.95
2016-01-22,747.33
2016-01-25,751.49
2016-01-26,761.06
2016-01-27,767.88
2016-01-28,770.47
2016-01-29,780.92
2016-02-01,782.87
2016-02-02,787.43
2016-02-03,834.41
2016-02-04,803.5
2016-02-05,882.85
2016-02-06,812.2
2016-02-08,780.67
2016-02-09,752.1
2016-02-10,771.74
2016-02-11,764.95
2016-02-12,705.06
2016-02-15,764.45
2016-02-16,767.65
2016-02-17,789.92
2016-02-18,804.29
2016-02-19,807.78
2016-02-22,824.12
2016-02-23,821.08
2016-02-24,811.77
2016-02-25,828.41
2016-02-26,818.04
2016-02-29,829.34
2016-03-01,832.1
2016-03-02,834.41
2016-03-03,832.6
2016-03-04,838.48
2016-03-05,856.77
2016-03-06,825.89
2016-03-07,843.04
2016-03-08,842.02
2016-03-09,850.21
2016-03-10,858.07
2016-03-11,742.57
2016-03-14,876.69
2016-03-15,869.36
2016-03-16,872.79
2016-03-17,889.92
2016-03-18,902.83
2016-03-21,907.03
2016-03-22,899.37
2016-03-23,887.16
2016-03-24,885.26
2016-03-25,885.07
2016-03-28,884.4
2016-03-29,884.35
2016-03-30,896.11
2016-03-31,897.69
2016-04-01,891.67
2016-04-02,803.5
2016-04-03,838.48
2016-04-04,904.96
2016-04-05,833.43
2016-04-06,879.6
2016-04-07,810.67
2016-04-08,890.14
2016-04-10,744.81
2016-04-11,726.79
2016-04-12,895.99
2016-04-13,909.53
2016-04-14,910.94
2016-04-15,911.0
2016-04-18,908.85
2016-04-19,910.89
2016-04-20,900.57
2016-04-21,890.24
2016-04-22,903.02
2016-04-25,897.62
2016-04-26,899.65
2016-04-27,897.18
2016-04-28,893.83
2016-04-29,897.43
2016-05-01,764.15
2016-05-02,800.22
2016-05-03,856.77
2016-05-04,833.43
2016-05-05,834.33
2016-05-06,846.11
2016-05-07,
2016-05-08,777.84
2016-05-09,852.3
2016-05-10,754.46
2016-05-11,845.42
2016-05-12,706.3
2016-05-13,829.8
2016-05-16,824.87
2016-05-17,829.17
2016-05-18,822.19
2016-05-19,
2016-05-20,814.12
2016-05-23,818.19
2016-05-24,837.99
2016-05-25,832.77
2016-05-26,820.15
2016-05-27,821.8
2016-05-30,830.61
2016-05-31,819.96
2016-06-01,761.51
2016-06-02,812.2
2016-06-03,825.89
2016-06-04,879.6
2016-06-05,846.11
2016-06-06,829.35
2016-06-07,
2016-06-08,826.23
2016-06-09,820.91
2016-06-10,754.21
2016-06-12,712.97
2016-06-13,803.09
2016-06-14,793.23
2016-06-15,794.36
2016-06-16,778.2
2016-06-17,783.4
2016-06-20,799.39
2016-06-21,799.44
2016-06-22,792.14
2016-06-23,795.0
2016-06-24,780.45
2016-06-27,783.24
2016-06-28,800.27
2016-06-29,801.02
2016-06-30,797.27
2016-07-01,807.23
2016-07-03,843.04
2016-07-04,873.21
2016-07-05,
2016-07-06,821.6
2016-07-07,
2016-07-08,803.61
2016-07-09,754.14
2016-07-10,758.23
2016-07-11,745.24
2016-07-12,825.99
2016-07-13,828.84
2016-07-14,841.68
2016-07-15,836.2
2016-07-18,785.93
2016-07-19,771.77
2016-07-20,772.05
2016-07-21,742.6
2016-07-22,753.04
2016-07-25,775.16
2016-07-26,776.24
2016-07-27,781.88
2016-07-28,779.71
2016-07-29,774.64
2016-08-01,786.06
2016-08-02,779.26
2016-08-03,842.02
2016-08-04,890.14
2016-08-05,777.84
2016-08-06,826.23
2016-08-07,803.61
2016-08-08,791.71
2016-08-09,793.12
2016-08-10,786.96
2016-08-11,755.8
2016-08-12,717.44
2016-08-15,785.0
2016-08-16,778.13
2016-08-17,768.38
2016-08-18,760.94
2016-08-19,760.28
2016-08-22,758.5
2016-08-23,750.62
2016-08-24,744.74
2016-08-25,748.93
2016-08-26,750.33
2016-08-29,742.91
2016-08-30,
2016-08-31,745.51
2016-09-01,746.23
2016-09-02,769.98
2016-09-03,850.21
2016-09-05,852.3
2016-09-06,820.91
2016-09-07,754.14
2016-09-08,793.12
2016-09-09,753.03
2016-09-11,753.11
2016-09-12,717.15
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,740.1
2016-09-19,751.03
2016-09-20,746.8
2016-09-21,751.34
2016-09-22,765.58
2016-09-23,767.58
2016-09-26,751.94
2016-09-27,751.59
2016-09-28,750.34
2016-09-29,745.9
2016-09-30,741.96
2016-10-02,771.74
2016-10-03,744.31
2016-10-04,744.81
2016-10-05,754.46
2016-10-06,808.76
2016-10-07,758.23
2016-10-08,786.96
2016-10-10,755.11
2016-10-11,754.38
2016-10-12,755.65
2016-10-13,749.88
2016-10-14,753.77
2016-10-17,753.69
2016-10-18,759.06
2016-10-19,766.35
2016-10-20,770.94
2016-10-21,769.61
2016-10-24,778.03
2016-10-25,777.56
2016-10-26,777.18
2016-10-27,773.42
2016-10-28,765.54
2016-10-31,763.02
2016-11-01,750.28
2016-11-02,745.07
2016-11-03,742.57
2016-11-04,726.79
2016-11-05,845.42
2016-11-07,745.24
2016-11-08,755.8
2016-11-09,753.11
2016-11-10,759.06
2016-11-11,738.39
2016-11-14,733.81
2016-11-15,737.73
2016-11-16,737.3
2016-11-17,740.59
2016-11-18,744.54
2016-11-21,745.63
2016-11-22,741.56
2016-11-23,737.21
2016-11-24,729.78
2016-11-25,732.37
2016-11-28,733.77
2016-11-29,721.97
2016-11-30,713.36
2016-12-01,694.01
2016-12-02,766.61
2016-12-04,895.99
2016-12-05,706.3
2016-12-06,712.97
2016-12-07,719.1
2016-12-08,717.44
2016-12-09,
2016-12-10,755.65
2016-12-12,717.52
2016-12-13,722.91
2016-12-14,727.06
2016-12-15,735.55
2016-12-16,738.86
2016-12-19,737.76
2016-12-20,739.86
2016-12-21,735.63
2016-12-22,733.16
2016-12-23,730.98
2016-12-26,732.19
2016-12-27,730.39
2016-12-28,738.56
2016-12-29,746.6
2016-12-30,748.26
2017-01-02,820.61
2017-01-03,847.61
2017-01-04,739.25
2017-01-05,744.12
2017-01-06,947.12
2017-01-08,1032.46
2017-01-09,
2017-01-10,750.95
2017-01-11,754.11
2017-01-12,775.93
2017-01-13,788.17
2017-01-16,791.14
2017-01-17,791.07
2017-01-18,796.0
2017-01-19,798.76
2017-01-20,810.26
2017-01-23,811.51
2017-01-24,823.77
2017-01-25,812.09
2017-01-26,816.22
2017-01-27,812.63
2017-01-30,828.28
2017-01-31,824.67
2017-02-01,820.61
2017-02-02,824.52
2017-02-03,851.98
2017-02-05,888.7
2017-02-06,959.16
2017-02-07,818.46
2017-02-08,823.04
2017-02-09,826.05
2017-02-10,1063.37
2017-02-11,1163.05
2017-02-13,822.16
2017-02-14,818.04
2017-02-15,821.73
2017-02-16,830.34
2017-02-17,838.22
2017-02-20,839.32
2017-02-21,841.96
2017-02-22,843.36
2017-02-23,849.68
2017-02-24,839.28
2017-02-27,830.66
2017-02-28,832.51
2017-03-01,847.61
2017-03-02,851.98
2017-03-03,849.76
2017-03-04,857.18
2017-03-05,889.06
2017-03-06,857.43
2017-03-07,966.85
2017-03-08,869.65
2017-03-09,861.19
2017-03-10,1055.51
2017-03-11,1151.99
2017-03-13,857.71
2017-03-14,860.76
2017-03-15,860.93
2017-03-16,864.45
2017-03-17,867.26
2017-03-20,874.08
2017-03-21,869.41
2017-03-22,859.03
2017-03-23,863.49
2017-03-24,868.88
2017-03-27,869.39
2017-03-28,870.11
2017-03-29,862.12
2017-03-30,864.0
2017-03-31,857.53
2017-04-01,739.25
2017-04-03,857.18
2017-04-04,860.16
2017-04-05,862.04
2017-04-06,859.37
2017-04-07,857.05
2017-04-08,1042.14
2017-04-09,
2017-04-10,1058.75
2017-04-11,865.44
2017-04-12,1166.19
2017-04-13,858.11
2017-04-14,854.65
2017-04-17,856.69
2017-04-18,856.52
2017-04-19,855.5
2017-04-20,864.33
2017-04-21,871.73
2017-04-24,884.03
2017-04-25,895.61
2017-04-26,896.72
2017-04-27,893.52
2017-04-28,895.34
2017-05-01,744.12
2017-05-02,888.7
2017-05-03,889.06
2017-05-04,873.25
2017-05-05,877.39
2017-05-06,951.9
2017-05-07,969.55
2017-05-08,883.6
2017-05-09,897.25
2017-05-10,1067.98
2017-05-11,913.26
2017-05-12,914.27
2017-05-15,923.78
2017-05-16,921.72
2017-05-17,911.5
2017-05-18,905.04
2017-05-19,
2017-05-22,918.87
2017-05-23,926.54
2017-05-24,933.35
2017-05-25,936.4
2017-05-26,940.54
2017-05-29,940.62
2017-05-30,944.63
2017-05-31,945.49
2017-06-01,947.12
2017-06-02,819.48
2017-06-03,857.43
2017-06-04,859.37
2017-06-05,951.9
2017-06-06,951.61
2017-06-07,971.31
2017-06-08,946.08
2017-06-09,952.32
2017-06-10,1070.02
2017-06-11,1177.24
2017-06-12,955.45
2017-06-13,958.72
2017-06-14,958.69
2017-06-15,949.97
2017-06-16,942.91
2017-06-19,951.56
2017-06-20,952.1
2017-06-21,950.97
2017-06-22,959.55
2017-06-23,963.77
2017-06-26,
2017-06-27,
2017-06-28,964.86
2017-06-29,958.56
2017-06-30,967.11
2017-07-02,818.46
2017-07-03,966.85
2017-07-04,969.36
2017-07-05,969.55
2017-07-06,971.31
2017-07-07,965.96
2017-07-08,1050.87
2017-07-09,1106.11
2017-07-10,973.62
2017-07-11,1172.98
2017-07-12,1184.8
2017-07-13,991.04
2017-07-14,1000.5
2017-07-17,1011.07
2017-07-18,1009.68
2017-07-19,1024.73
2017-07-20,1022.57
2017-07-21,1023.63
2017-07-24,1025.99
2017-07-25,1035.67
2017-07-26,1037.85
2017-07-27,1052.54
2017-07-28,1048.54
2017-07-31,1046.36
2017-08-01,1032.46
2017-08-02,1032.81
2017-08-03,1032.99
2017-08-04,1042.14
2017-08-05,883.6
2017-08-06,946.08
2017-08-07,1050.87
2017-08-08,1043.73
2017-08-09,1094.61
2017-08-10,1038.27
2017-08-11,1037.96
2017-08-12,1198.95
2017-08-14,1054.92
2017-08-15,1052.57
2017-08-16,1051.11
2017-08-17,1055.66
2017-08-18,1065.71
2017-08-21,1073.88
2017-08-22,1080.59
2017-08-23,1088.85
2017-08-24,1082.98
2017-08-25,1089.91
2017-08-28,1099.76
2017-08-29,1103.09
2017-08-30,
2017-08-31,1100.94
2017-09-01,750.01
2017-09-02,826.05
2017-09-03,861.19
2017-09-04,
2017-09-05,897.25
2017-09-06,1101.84
2017-09-07,1106.11
2017-09-08,1094.61
2017-09-10,1037.62
2017-09-11,1109.51
2017-09-12,1113.22
2017-09-13,1097.8
2017-09-14,1086.43
